season,season_id,school_id,stats_player_seq,G,AB,H,TB,R,2B,3B,HR,RBI,BB,HBP,SF,SH,K,DP,SB,CS,Picked,IBB,OPP DP,GDP,PA,BA,OBP,SLG,OPS,BAbip,RS%,HR%,K%,BB%,K-BB%,BB/K
2020,15204,2,1997675.0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,
2020,15204,2,1997699.0,17,56,17,28,11,6,1,1,8,9,2,0,0,7,0.0,2,0,0,0,2.0,0.0,65,0.30357142857142855,0.4307692307692308,0.6428571428571429,1.0736263736263738,0.3333333333333333,0.37037037037037035,0.015384615384615385,0.1076923076923077,0.13846153846153847,-0.03076923076923077,1.2857142857142858
2020,15204,2,1997710.0,15,28,6,7,3,1,0,0,1,4,0,0,0,11,0.0,1,2,0,0,0.0,0.0,32,0.21428571428571427,0.3125,0.2857142857142857,0.5982142857142857,0.35294117647058826,0.3,0.0,0.34375,0.125,0.21875,0.36363636363636365
2020,15204,2,1998329.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2020,15204,2,2133295.0,15,30,5,7,1,2,0,0,5,3,2,0,1,8,0.0,0,0,0,0,0.0,0.0,34,0.16666666666666666,0.29411764705882354,0.3,0.5941176470588235,0.22727272727272727,0.1,0.0,0.23529411764705882,0.08823529411764706,0.14705882352941174,0.375
2020,15204,2,2133302.0,17,34,6,13,5,1,0,2,5,2,2,0,2,11,0.0,1,0,0,0,1.0,0.0,38,0.17647058823529413,0.2631578947368421,0.47058823529411764,0.7337461300309598,0.19047619047619047,0.375,0.05263157894736842,0.2894736842105263,0.05263157894736842,0.2368421052631579,0.18181818181818182
2020,15204,2,2133304.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2020,15204,2,2137687.0,17,41,9,12,4,3,0,0,2,2,6,1,0,7,0.0,0,0,0,0,2.0,0.0,44,0.21951219512195122,0.38636363636363635,0.36585365853658536,0.7522172949002217,0.2571428571428571,0.23529411764705882,0.0,0.1590909090909091,0.045454545454545456,0.11363636363636363,0.2857142857142857
2020,15204,2,2347955.0,17,34,7,7,2,0,0,0,2,4,0,1,0,11,0.0,2,1,0,0,3.0,0.0,39,0.20588235294117646,0.28205128205128205,0.20588235294117646,0.4879336349924585,0.2916666666666667,0.18181818181818182,0.0,0.28205128205128205,0.10256410256410256,0.1794871794871795,0.36363636363636365
2020,15204,2,2347956.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2020,15204,2,2347957.0,17,38,13,16,4,1,1,0,2,8,0,0,0,13,0.0,1,0,0,0,0.0,0.0,46,0.34210526315789475,0.45652173913043476,0.47368421052631576,0.9302059496567505,0.52,0.19047619047619047,0.0,0.2826086956521739,0.17391304347826086,0.10869565217391303,0.6153846153846154
2020,15204,2,2347958.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2020,15204,2,2347963.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2020,15204,2,2347964.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2020,15204,2,2347965.0,17,8,0,0,0,0,0,0,0,1,1,0,0,4,0.0,0,0,0,0,0.0,0.0,9,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.0,0.0,0.4444444444444444,0.1111111111111111,0.3333333333333333,0.25
2020,15204,2,2347966.0,17,25,3,6,3,0,0,1,5,3,0,0,0,10,0.0,0,0,0,0,0.0,0.0,28,0.12,0.21428571428571427,0.28,0.49428571428571433,0.14285714285714285,0.4,0.03571428571428571,0.35714285714285715,0.10714285714285714,0.25,0.3
2020,15204,2,2347967.0,17,60,11,15,10,2,1,0,4,8,2,0,0,20,0.0,5,0,0,0,2.0,0.0,68,0.18333333333333332,0.3088235294117647,0.3,0.6088235294117648,0.275,0.47619047619047616,0.0,0.29411764705882354,0.11764705882352941,0.17647058823529413,0.4
2020,15204,2,2347968.0,17,48,15,20,8,2,0,1,6,13,1,0,1,9,0.0,1,0,0,0,2.0,0.0,62,0.3125,0.46774193548387094,0.4791666666666667,0.9469086021505376,0.3684210526315789,0.25,0.016129032258064516,0.14516129032258066,0.20967741935483872,-0.06451612903225806,1.4444444444444444
2020,15204,2,2347971.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2020,15204,2,2347972.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2020,15204,2,2347974.0,17,24,7,8,3,1,0,0,5,4,1,0,0,8,0.0,1,0,0,1,1.0,0.0,28,0.2916666666666667,0.42857142857142855,0.375,0.8035714285714286,0.4375,0.25,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.5
2020,15204,2,2347975.0,17,13,1,1,2,0,0,0,0,1,0,0,0,5,0.0,1,0,0,0,0.0,0.0,14,0.07692307692307693,0.14285714285714285,0.07692307692307693,0.21978021978021978,0.125,1.0,0.0,0.35714285714285715,0.07142857142857142,0.2857142857142857,0.2
2020,15204,2,2347976.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2020,15204,2,2347977.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2020,15204,2,2347979.0,15,42,7,10,1,3,0,0,7,1,0,1,0,12,0.0,0,0,0,0,0.0,0.0,44,0.16666666666666666,0.18181818181818182,0.30952380952380953,0.49134199134199136,0.22580645161290322,0.125,0.0,0.2727272727272727,0.022727272727272728,0.24999999999999997,0.08333333333333333
2020,15204,2,2347980.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2020,15204,2,2347981.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2020,15204,2,2347982.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2020,15204,2,2347983.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2020,15204,2,2347984.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2020,15204,2,2347985.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2020,15204,2,2347986.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2020,15204,2,2347987.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2020,15204,5,2308151.0,15,48,4,4,1,0,0,0,3,3,0,1,2,10,0.0,0,0,0,0,1.0,0.0,54,0.08333333333333333,0.12962962962962962,0.08333333333333333,0.21296296296296297,0.10256410256410256,0.14285714285714285,0.0,0.18518518518518517,0.05555555555555555,0.12962962962962962,0.3
2020,15204,5,2308162.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2020,15204,5,2308164.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2020,15204,5,2308165.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,,,,,,,,,,,
2020,15204,5,2308166.0,15,23,1,1,2,0,0,0,0,3,1,0,1,9,0.0,0,0,0,0,0.0,0.0,27,0.043478260869565216,0.18518518518518517,0.043478260869565216,0.2286634460547504,0.07142857142857142,0.4,0.0,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.3333333333333333
