R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/24/2023,away,16340,225,Ferrum,9,True,14,8,6,win,2407854,30081,2520757,2023,3
1,5,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,02/26/2023,away,16340,225,Ferrum,9,True,17,10,7,win,2392171,30081,2520757,2023,3
3,2,0,0,0,0,0,2,3,0,1,0,2,0,0,0,0,0,0,02/26/2023,away,16340,225,Ferrum,9,True,20,4,16,win,2408394,30081,2520757,2023,3
0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,03/05/2023,home,16340,966,Arcadia,9,True,14,7,7,win,2408611,30081,2520757,2023,3
1,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,03/11/2023,away,16340,139,Chris. Newport,9,True,9,20,-11,loss,2394734,30081,2520757,2023,3
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/11/2023,away,16340,139,Chris. Newport,9,True,2,11,-9,loss,2408064,30081,2520757,2023,3
0,2,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,03/26/2023,away,16340,30044,Penn St.-Berks,9,True,14,3,11,win,2410000,30081,2520757,2023,3
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/28/2023,home,16340,685,Susquehanna,9,True,14,6,8,win,2398501,30081,2520757,2023,3
2,2,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,04/01/2023,home,16340,245,Gallaudet,9,True,28,1,27,win,2398905,30081,2520757,2023,3
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,04/02/2023,home,16340,245,Gallaudet,9,True,9,2,7,win,2399292,30081,2520757,2023,3
0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,04/16/2023,home,16340,30190,Penn College,9,True,23,9,14,win,2409129,30081,2520757,2023,3
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,04/17/2023,home,16340,637,Shenandoah,9,True,0,10,-10,loss,2429511,30081,2520757,2023,3
