R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,02/03/2023,neutral,16340,12810,Northeastern St.,9,True,5,1,4,win,2389739,1371,2815916,2023,2
0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,02/04/2023,neutral,16340,2814,Washburn,9,True,2,7,-5,loss,2389818,1371,2815916,2023,2
1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,02/05/2023,neutral,16340,507,Northwest Mo. St.,9,True,2,5,-3,loss,2389839,1371,2815916,2023,2
3,2,2,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,02/10/2023,home,16340,11403,Colo. Christian,9,True,12,1,11,win,2389960,1371,2815916,2023,2
2,4,2,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,02/11/2023,home,16340,11403,Colo. Christian,9,True,4,6,-2,loss,2390057,1371,2815916,2023,2
5,5,4,0,0,7,1,3,1,0,0,0,0,0,0,0,1,0,0,02/11/2023,home,16340,11403,Colo. Christian,9,True,22,9,13,win,2407814,1371,2815916,2023,2
1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,02/12/2023,home,16340,11403,Colo. Christian,9,True,6,1,5,win,2390148,1371,2815916,2023,2
1,2,0,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,02/14/2023,neutral,16340,12810,Northeastern St.,9,True,15,0,15,win,2390210,1371,2815916,2023,2
1,5,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,02/17/2023,home,16340,1376,Southern Ark.,9,True,4,6,-2,loss,2390353,1371,2815916,2023,2
1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,02/18/2023,home,16340,1376,Southern Ark.,9,True,4,1,3,win,2390649,1371,2815916,2023,2
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/18/2023,home,16340,1376,Southern Ark.,9,True,5,10,-5,loss,2407898,1371,2815916,2023,2
0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,03/17/2023,home,16340,1123,Henderson St.,9,True,10,11,-1,loss,2395917,1371,2815916,2023,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/18/2023,home,16340,1123,Henderson St.,9,True,15,7,8,win,2396392,1371,2815916,2023,2
0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,03/21/2023,home,16340,8965,East Central,9,True,9,6,3,win,2396950,1371,2815916,2023,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/26/2023,away,16340,1289,Ouachita Baptist,9,True,1,6,-5,loss,2397816,1371,2815916,2023,2
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/26/2023,away,16340,1289,Ouachita Baptist,9,True,5,7,-2,loss,2410262,1371,2815916,2023,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/27/2023,away,16340,1289,Ouachita Baptist,9,True,2,10,-8,loss,2397440,1371,2815916,2023,2
0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,03/29/2023,home,16340,30202,Okla. Baptist,9,True,4,17,-13,loss,2398439,1371,2815916,2023,2
3,4,3,2,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,03/31/2023,away,16340,30178,Northwestern Okla.,9,True,12,9,3,win,2399013,1371,2815916,2023,2
1,4,2,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,04/01/2023,away,16340,30178,Northwestern Okla.,9,True,6,3,3,win,2399390,1371,2815916,2023,2
1,3,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,04/01/2023,away,16340,30178,Northwestern Okla.,8,True,7,5,2,win,2409183,1371,2815916,2023,2
0,5,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,04/04/2023,away,16340,30054,Newman,9,True,14,23,-9,loss,2399901,1371,2815916,2023,2
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/07/2023,home,16340,30152,Southern Nazarene,9,True,4,3,1,win,2400560,1371,2815916,2023,2
0,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,04/14/2023,home,16340,1116,Harding,9,True,1,6,-5,loss,2401832,1371,2815916,2023,2
0,3,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,04/15/2023,home,16340,1116,Harding,9,True,1,8,-7,loss,2402344,1371,2815916,2023,2
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/17/2023,away,16340,2814,Washburn,9,True,3,4,-1,loss,2393892,1371,2815916,2023,2
