R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/04/2023,home,16340,743,Virginia St.,9,True,12,0,12,win,2389742,632,2666100,2023,1
1,3,1,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,02/05/2023,home,16340,743,Virginia St.,9,True,20,0,20,win,2408279,632,2666100,2023,1
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,02/19/2023,home,16340,347,Lane,9,True,12,1,11,win,2390833,632,2666100,2023,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/25/2023,home,16340,30191,Spring Hill,9,True,5,12,-7,loss,2391643,632,2666100,2023,1
0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,03/07/2023,home,16340,30058,Claflin,9,True,12,6,6,win,2393764,632,2666100,2023,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/11/2023,away,16340,13,Albany St. (GA),9,True,0,9,-9,loss,2408703,632,2666100,2023,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/14/2023,home,16340,0,Voorhees,9,True,9,3,6,win,2415418,632,2666100,2023,1
0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,03/19/2023,home,16340,55,Benedict,9,True,14,4,10,win,2425397,632,2666100,2023,1
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,03/21/2023,home,16340,9680,Embry-Riddle (FL),9,True,1,11,-10,loss,2396871,632,2666100,2023,1
1,1,1,0,0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,03/25/2023,home,16340,30244,Edward Waters,9,True,15,5,10,win,2409562,632,2666100,2023,1
2,4,2,0,0,5,1,2,2,0,0,0,2,0,0,0,0,0,0,04/01/2023,away,16340,422,Miles,9,True,20,13,7,win,2409011,632,2666100,2023,1
0,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,04/07/2023,home,16340,720,Tuskegee,9,True,11,1,10,win,2428009,632,2666100,2023,1
0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,04/07/2023,home,16340,720,Tuskegee,9,True,5,0,5,win,2428010,632,2666100,2023,1
0,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,04/08/2023,home,16340,720,Tuskegee,9,True,14,4,10,win,2428018,632,2666100,2023,1
2,5,3,0,0,3,0,2,1,0,0,0,0,0,0,0,2,0,0,04/14/2023,away,16340,350,LeMoyne-Owen,9,True,10,4,6,win,2402559,632,2666100,2023,1
1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,04/14/2023,away,16340,350,LeMoyne-Owen,9,True,9,0,9,win,2429050,632,2666100,2023,1
0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,04/15/2023,away,16340,350,LeMoyne-Owen,9,True,15,3,12,win,2402163,632,2666100,2023,1
0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,04/18/2023,home,16340,15646,Barton,9,True,0,5,-5,loss,2420018,632,2666100,2023,1
1,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,04/21/2023,away,16340,144,Clark Atlanta,9,True,11,1,10,win,2430169,632,2666100,2023,1
1,4,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,04/22/2023,away,16340,144,Clark Atlanta,9,True,8,5,3,win,2430477,632,2666100,2023,1
0,4,1,0,0,1,0,2,2,0,0,0,1,0,0,0,1,1,0,04/27/2023,home,16340,445,Morehouse,9,True,12,8,4,win,2404693,632,2666100,2023,1
0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,04/28/2023,home,16340,445,Morehouse,9,True,2,0,2,win,2404815,632,2666100,2023,1
0,5,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,05/04/2023,neutral,16340,347,Lane,9,True,9,4,5,win,2432410,632,2666100,2023,1
0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,05/05/2023,neutral,16340,30191,Spring Hill,9,True,6,10,-4,loss,2433471,632,2666100,2023,1
0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,05/06/2023,away,16340,13,Albany St. (GA),13,True,9,8,1,win,2433808,632,2666100,2023,1
1,2,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,05/06/2023,neutral,16340,332,Kentucky St.,9,True,13,1,12,win,2433622,632,2666100,2023,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/07/2023,neutral,16340,30191,Spring Hill,9,True,2,11,-9,loss,2433823,632,2666100,2023,1
