R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
3,4,3,0,0,6,1,1,1,0,0,0,0,0,0,0,0,0,0,02/24/2024,away,16580,30031,Northwestern-St. Paul,10,True,7,8,-1,loss,5249452,38,2689455,2024,3
0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,03/02/2024,neutral,16580,804,Wis.-Superior,9,True,0,7,-7,loss,4528338,38,2689455,2024,3
0,4,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,03/03/2024,neutral,16580,804,Wis.-Superior,9,True,7,9,-2,loss,4528640,38,2689455,2024,3
0,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,03/10/2024,neutral,16580,1066,Edgewood,9,True,4,15,-11,loss,5252619,38,2689455,2024,3
1,5,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,03/10/2024,neutral,16580,1390,Sul Ross St.,9,True,6,11,-5,loss,4529696,38,2689455,2024,3
2,4,3,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,03/11/2024,neutral,16580,764,Wesleyan (CT),9,True,6,7,-1,loss,5249243,38,2689455,2024,3
0,4,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,03/11/2024,neutral,16580,764,Wesleyan (CT),9,True,2,10,-8,loss,5249244,38,2689455,2024,3
2,6,2,2,0,4,0,3,1,0,0,0,0,0,0,0,0,0,0,03/13/2024,neutral,16580,30035,Crown (MN),9,True,18,7,11,win,5015847,38,2689455,2024,3
3,5,4,1,0,5,0,2,0,1,0,0,1,0,0,0,0,0,0,03/14/2024,neutral,16580,30035,Crown (MN),9,True,13,6,7,win,5015849,38,2689455,2024,3
0,5,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,03/14/2024,neutral,16580,376,Macalester,9,True,9,7,2,win,5020604,38,2689455,2024,3
0,3,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,03/29/2024,home,16580,266,Gustavus Adolphus,9,True,0,7,-7,loss,4534338,38,2689455,2024,3
0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,03/29/2024,home,16580,266,Gustavus Adolphus,9,True,1,15,-14,loss,4543101,38,2689455,2024,3
1,3,2,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,04/04/2024,home,16580,615,St. Olaf,9,True,3,6,-3,loss,4534985,38,2689455,2024,3
1,3,1,1,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,04/04/2024,home,16580,615,St. Olaf,9,True,1,13,-12,loss,4542597,38,2689455,2024,3
0,3,2,0,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,04/06/2024,away,16580,618,St. Scholastica,9,True,2,12,-10,loss,4535824,38,2689455,2024,3
1,5,1,0,1,3,0,1,0,0,0,0,2,0,0,0,0,0,0,04/06/2024,away,16580,618,St. Scholastica,9,True,8,10,-2,loss,4544901,38,2689455,2024,3
