R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
2,3,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,03/11/2023,home,16340,432,Mississippi Val.,9,True,35,3,32,win,2394552,474,2465474,2023,1
0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,03/12/2023,home,16340,432,Mississippi Val.,9,True,16,3,13,win,2394965,474,2465474,2023,1
0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,03/14/2023,away,16340,365,LSU,9,True,0,16,-16,loss,2395542,474,2465474,2023,1
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/17/2023,away,16340,703,Texas,9,True,1,3,-2,loss,2395823,474,2465474,2023,1
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/18/2023,away,16340,703,Texas,9,True,1,15,-14,loss,2396139,474,2465474,2023,1
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/19/2023,away,16340,703,Texas,9,True,3,9,-6,loss,2396568,474,2465474,2023,1
1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,03/21/2023,home,16340,664,Southern Miss.,9,True,6,3,3,win,2397078,474,2465474,2023,1
1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,03/24/2023,away,16340,346,Lamar University,9,True,2,4,-2,loss,2397526,474,2465474,2023,1
2,4,2,0,0,5,1,1,0,0,0,0,1,0,0,0,0,0,0,03/25/2023,away,16340,346,Lamar University,9,True,5,2,3,win,2397942,474,2465474,2023,1
0,3,2,1,0,3,0,2,1,0,0,0,0,0,1,0,0,0,0,03/26/2023,away,16340,346,Lamar University,9,True,4,9,-5,loss,2398234,474,2465474,2023,1
1,4,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,03/29/2023,away,16340,718,Tulane,9,True,16,4,12,win,2398696,474,2465474,2023,1
1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,03/31/2023,home,16340,508,Northwestern St.,9,True,8,11,-3,loss,2399028,474,2465474,2023,1
2,4,3,0,0,9,2,4,0,0,0,0,0,0,0,0,0,0,0,04/01/2023,home,16340,508,Northwestern St.,9,True,10,2,8,win,2399437,474,2465474,2023,1
0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,04/02/2023,home,16340,508,Northwestern St.,9,True,1,4,-3,loss,2399754,474,2465474,2023,1
2,3,1,1,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,04/04/2023,away,16340,314,Jackson St.,9,True,21,4,17,win,2399867,474,2465474,2023,1
0,5,3,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,04/06/2023,home,16340,655,Southeastern La.,9,True,10,0,10,win,2427784,474,2465474,2023,1
2,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,04/06/2023,home,16340,655,Southeastern La.,9,True,22,2,20,win,2427823,474,2465474,2023,1
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,04/08/2023,home,16340,655,Southeastern La.,9,True,3,2,1,win,2427924,474,2465474,2023,1
1,3,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,04/11/2023,home,16340,0,Dillard,9,True,10,0,10,win,2428327,474,2465474,2023,1
0,4,1,0,0,1,0,2,1,0,0,0,2,0,0,0,0,0,0,04/14/2023,away,16340,26172,A&M-Corpus Christi,9,True,7,6,1,win,2401734,474,2465474,2023,1
0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,04/15/2023,away,16340,26172,A&M-Corpus Christi,9,True,3,5,-2,loss,2402049,474,2465474,2023,1
1,4,2,0,0,5,1,1,0,0,0,0,1,0,0,0,0,0,0,04/16/2023,away,16340,26172,A&M-Corpus Christi,9,True,5,7,-2,loss,2402503,474,2465474,2023,1
1,2,1,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,04/18/2023,home,16340,718,Tulane,9,True,6,8,-2,loss,2402850,474,2465474,2023,1
0,2,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,04/21/2023,away,16340,402,McNeese,9,True,1,11,-10,loss,2403287,474,2465474,2023,1
1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,04/22/2023,away,16340,402,McNeese,9,True,9,2,7,win,2403583,474,2465474,2023,1
