R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,02/17/2024,neutral,16580,574421,Mercy,10,True,8,7,1,win,4525833,1347,2828390,2024,2
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/18/2024,neutral,16580,574280,Goldey-Beacom,9,True,0,10,-10,loss,4526251,1347,2828390,2024,2
1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,03/01/2024,home,16580,574308,Chestnut Hill,9,True,6,0,6,win,4527912,1347,2828390,2024,2
0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,03/03/2024,neutral,16580,574293,West Va. Wesleyan,9,True,4,12,-8,loss,4527859,1347,2828390,2024,2
0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,03/08/2024,neutral,16580,574365,Adelphi,9,True,4,12,-8,loss,5251513,1347,2828390,2024,2
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/10/2024,neutral,16580,574364,D'Youville,9,True,5,10,-5,loss,5251630,1347,2828390,2024,2
0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/30/2024,home,16580,574454,Southern Conn. St.,9,True,3,7,-4,loss,4544844,1347,2828390,2024,2
0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,04/09/2024,away,16580,574421,Mercy,9,True,6,11,-5,loss,5251643,1347,2828390,2024,2
2,3,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,04/23/2024,home,16580,574402,Franklin Pierce,9,True,10,20,-10,loss,5284291,1347,2828390,2024,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/27/2024,away,16580,574437,Pace,9,True,0,9,-9,loss,4545141,1347,2828390,2024,2
