R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/21/2024,away,16580,746,Virginia,9,True,0,8,-8,loss,5246613,523,2674898,2024,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/01/2024,home,16580,458,Charlotte,9,True,2,4,-2,loss,4527757,523,2674898,2024,1
1,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,03/15/2024,home,16580,253,Ga. Southern,9,True,11,1,10,win,4530795,523,2674898,2024,1
1,3,2,2,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,03/16/2024,home,16580,253,Ga. Southern,9,True,11,1,10,win,4531117,523,2674898,2024,1
0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/17/2024,home,16580,253,Ga. Southern,9,True,1,2,-1,loss,4531530,523,2674898,2024,1
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/19/2024,home,16580,575,Richmond,9,True,3,2,1,win,4531841,523,2674898,2024,1
0,3,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,03/22/2024,away,16580,671,Louisiana,9,True,0,3,-3,loss,4532480,523,2674898,2024,1
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/24/2024,away,16580,671,Louisiana,9,True,0,2,-2,loss,4533161,523,2674898,2024,1
1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,03/29/2024,home,16580,646,South Alabama,9,True,8,2,6,win,4533633,523,2674898,2024,1
0,3,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,03/29/2024,home,16580,646,South Alabama,9,True,8,3,5,win,4533834,523,2674898,2024,1
0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,03/30/2024,home,16580,646,South Alabama,9,True,3,5,-2,loss,4534177,523,2674898,2024,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,04/06/2024,away,16580,149,Coastal Carolina,9,True,15,4,11,win,4535417,523,2674898,2024,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/12/2024,home,16580,317,James Madison,9,True,7,1,6,win,4536844,523,2674898,2024,1
0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,04/14/2024,home,16580,317,James Madison,9,True,6,3,3,win,4537562,523,2674898,2024,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/16/2024,neutral,16580,746,Virginia,9,True,7,4,3,win,4537675,523,2674898,2024,1
1,4,2,1,0,3,0,3,1,0,0,0,2,0,0,0,0,0,0,04/21/2024,away,16580,388,Marshall,9,True,12,2,10,win,4538873,523,2674898,2024,1
0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,04/28/2024,home,16580,498,ULM,9,True,15,5,10,win,4540420,523,2674898,2024,1
0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,05/04/2024,away,16580,670,Texas St.,9,True,7,4,3,win,5289414,523,2674898,2024,1
1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,05/07/2024,away,16580,740,VCU,9,True,14,8,6,win,4541568,523,2674898,2024,1
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,05/11/2024,home,16580,27,App State,10,True,3,4,-1,loss,4541814,523,2674898,2024,1
0,2,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,05/12/2024,home,16580,27,App State,12,True,11,10,1,win,4541954,523,2674898,2024,1
1,2,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,05/17/2024,away,16580,254,Georgia St.,9,True,3,5,-2,loss,4542304,523,2674898,2024,1
