R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,02/24/2024,home,16580,204,Eastern Mich.,9,True,4,7,-3,loss,4527098,661,2461832,2024,2
0,3,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,02/25/2024,home,16580,204,Eastern Mich.,9,True,3,1,2,win,4527415,661,2461832,2024,2
0,4,1,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,02/27/2024,home,16580,47,Ball St.,9,True,4,10,-6,loss,4527578,661,2461832,2024,2
0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,03/01/2024,home,16580,620,St. Thomas (MN),9,True,14,11,3,win,4527958,661,2461832,2024,2
0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,03/06/2024,away,16580,694,Tennessee,9,True,1,2,-1,loss,4529013,661,2461832,2024,2
1,1,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,03/11/2024,away,16580,52,Bellarmine,9,True,8,4,4,win,4529875,661,2461832,2024,2
1,2,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,03/16/2024,away,16580,301,Illinois,9,True,5,6,-1,loss,4492219,661,2461832,2024,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/22/2024,home,16580,692,Tennessee Tech,10,True,7,9,-2,loss,4532497,661,2461832,2024,2
1,4,2,0,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,03/26/2024,away,16580,47,Ball St.,9,True,5,12,-7,loss,4533436,661,2461832,2024,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/28/2024,away,16580,444,Morehead St.,9,True,10,11,-1,loss,4533760,661,2461832,2024,2
1,5,2,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,04/02/2024,away,16580,454,Murray St.,9,True,10,5,5,win,4534877,661,2461832,2024,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,04/03/2024,home,16580,454,Murray St.,9,True,6,13,-7,loss,4535036,661,2461832,2024,2
0,3,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,04/07/2024,home,16580,30136,Lindenwood,9,True,4,9,-5,loss,4536061,661,2461832,2024,2
0,4,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,04/09/2024,away,16580,609,Saint Louis,9,True,5,13,-8,loss,4536344,661,2461832,2024,2
1,4,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,04/13/2024,away,16580,654,Southeast Mo. St.,9,True,12,6,6,win,4537303,661,2461832,2024,2
0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,04/14/2024,away,16580,654,Southeast Mo. St.,9,True,2,12,-10,loss,4537607,661,2461832,2024,2
