R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,02/16/2024,away,16580,1014,Col. of Charleston,9,True,3,15,-12,loss,4525646,388,2969531,2024,1
0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/17/2024,away,16580,1014,Col. of Charleston,9,True,0,5,-5,loss,4525973,388,2969531,2024,1
1,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,02/18/2024,away,16580,1014,Col. of Charleston,9,True,1,2,-1,loss,4526252,388,2969531,2024,1
1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,02/19/2024,away,16580,1014,Col. of Charleston,9,True,5,8,-3,loss,4526279,388,2969531,2024,1
2,5,2,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,02/23/2024,neutral,16580,416,Michigan St.,9,True,20,10,10,win,4780662,388,2969531,2024,1
1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,02/24/2024,neutral,16580,416,Michigan St.,9,True,2,6,-4,loss,4780663,388,2969531,2024,1
0,5,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,02/24/2024,neutral,16580,305,Indiana St.,10,True,4,5,-1,loss,4526938,388,2969531,2024,1
1,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,02/25/2024,home,16580,305,Indiana St.,9,True,5,12,-7,loss,4527302,388,2969531,2024,1
1,5,2,0,0,5,1,1,0,0,0,0,1,0,0,0,0,0,0,03/01/2024,home,16580,381,Manhattan,9,True,3,0,3,win,4527759,388,2969531,2024,1
0,3,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,03/02/2024,home,16580,381,Manhattan,9,True,4,5,-1,loss,4528036,388,2969531,2024,1
0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,03/03/2024,home,16580,381,Manhattan,9,True,3,2,1,win,4528440,388,2969531,2024,1
