R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
3,4,2,0,1,7,1,3,0,1,0,0,2,0,0,0,0,0,0,02/17/2023,home,16340,509,Northwestern,9,True,12,4,8,win,2390442,670,2661661,2023,1
2,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,02/18/2023,home,16340,509,Northwestern,9,True,20,5,15,win,2390775,670,2661661,2023,1
3,2,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,02/19/2023,home,16340,509,Northwestern,9,True,24,9,15,win,2390914,670,2661661,2023,1
0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,02/24/2023,home,16340,527,Oral Roberts,9,True,3,2,1,win,2391533,670,2661661,2023,1
0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,02/25/2023,home,16340,527,Oral Roberts,9,True,3,6,-3,loss,2391945,670,2661661,2023,1
0,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,02/26/2023,home,16340,527,Oral Roberts,9,True,4,8,-4,loss,2392200,670,2661661,2023,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/28/2023,away,16340,2743,UIW,9,True,12,8,4,win,2392341,670,2661661,2023,1
0,4,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,03/01/2023,home,16340,624,Sam Houston,9,True,6,2,4,win,2392571,670,2661661,2023,1
1,3,2,0,0,5,1,1,1,0,0,0,0,0,1,0,0,0,0,03/03/2023,away,16340,1104,Grand Canyon,9,True,3,5,-2,loss,2392865,670,2661661,2023,1
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/04/2023,away,16340,1104,Grand Canyon,9,True,3,0,3,win,2393315,670,2661661,2023,1
0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,03/05/2023,away,16340,1104,Grand Canyon,9,True,0,11,-11,loss,2393584,670,2661661,2023,1
2,4,2,0,0,8,2,3,0,0,0,0,0,0,0,0,0,0,0,03/10/2023,home,16340,493,North Dakota St.,9,True,8,7,1,win,2394440,670,2661661,2023,1
1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,03/11/2023,home,16340,493,North Dakota St.,9,True,19,18,1,win,2394863,670,2661661,2023,1
0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,03/21/2023,home,16340,26172,A&M-Corpus Christi,9,True,7,5,2,win,2397034,670,2661661,2023,1
