R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
2,3,1,0,0,4,1,2,0,1,0,0,2,0,0,0,0,0,0,02/16/2024,away,16580,573914,TCU,9,True,9,10,-1,loss,4525695,28755,2464201,2024,1
1,3,1,1,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,02/17/2024,away,16580,573914,TCU,9,True,10,13,-3,loss,4525979,28755,2464201,2024,1
1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,02/18/2024,away,16580,573914,TCU,9,True,6,11,-5,loss,4526212,28755,2464201,2024,1
0,4,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,02/21/2024,neutral,16580,574089,Indiana St.,9,True,2,5,-3,loss,4526444,28755,2464201,2024,1
1,4,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,02/23/2024,home,16580,574013,Bethune-Cookman,9,True,5,4,1,win,4526761,28755,2464201,2024,1
1,3,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,02/24/2024,home,16580,574013,Bethune-Cookman,9,True,10,3,7,win,4527120,28755,2464201,2024,1
0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,02/25/2024,home,16580,574013,Bethune-Cookman,9,True,1,5,-4,loss,4527438,28755,2464201,2024,1
1,5,3,1,0,4,0,0,0,1,0,0,1,0,0,1,0,0,0,02/28/2024,away,16580,574125,Miami (FL),12,True,12,10,2,win,4527657,28755,2464201,2024,1
1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,03/01/2024,home,16580,573969,Xavier,9,True,6,10,-4,loss,4528010,28755,2464201,2024,1
0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,03/02/2024,home,16580,573969,Xavier,9,True,5,9,-4,loss,4528362,28755,2464201,2024,1
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/06/2024,away,16580,574067,Florida St.,9,True,3,19,-16,loss,4529016,28755,2464201,2024,1
2,2,2,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,03/08/2024,home,16580,574062,Fairfield,9,True,19,5,14,win,4529505,28755,2464201,2024,1
1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,03/09/2024,home,16580,574062,Fairfield,9,True,3,8,-5,loss,4529867,28755,2464201,2024,1
0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/10/2024,home,16580,574062,Fairfield,9,True,0,12,-12,loss,4530137,28755,2464201,2024,1
1,4,2,0,0,5,1,1,1,1,0,0,0,0,0,0,0,0,0,03/13/2024,away,16580,574066,FIU,10,True,8,7,1,win,4530695,28755,2464201,2024,1
1,3,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,03/15/2024,home,16580,574228,Bellarmine,9,True,10,4,6,win,4531096,28755,2464201,2024,1
0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,03/19/2024,home,16580,574210,South Fla.,9,True,3,2,1,win,4532053,28755,2464201,2024,1
1,3,1,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,03/23/2024,away,16580,573979,Kennesaw St.,9,True,4,10,-6,loss,5255107,28755,2464201,2024,1
3,2,2,1,0,3,0,1,2,2,0,0,0,0,0,0,0,0,0,03/24/2024,away,16580,573979,Kennesaw St.,9,True,13,14,-1,loss,4532985,28755,2464201,2024,1
0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,03/28/2024,away,16580,574231,Queens (NC),9,True,0,10,-10,loss,4533790,28755,2464201,2024,1
