R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
2,5,2,0,0,5,1,2,0,0,0,0,1,0,0,0,0,0,0,02/17/2023,away,16340,457,North Carolina,9,True,10,8,2,win,2390418,635,2473785,2023,1
0,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,02/18/2023,away,16340,457,North Carolina,9,True,2,11,-9,loss,2390749,635,2473785,2023,1
1,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,02/19/2023,away,16340,457,North Carolina,9,True,2,4,-2,loss,2391008,635,2473785,2023,1
0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,02/24/2023,neutral,16340,508,Northwestern St.,9,True,1,6,-5,loss,2391356,635,2473785,2023,1
1,4,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,02/25/2023,neutral,16340,287,Houston Christian,9,True,7,4,3,win,2391594,635,2473785,2023,1
1,5,2,1,0,3,0,2,0,0,0,0,2,0,0,0,0,0,0,02/26/2023,neutral,16340,472,New Mexico St.,9,True,9,3,6,win,2392087,635,2473785,2023,1
1,5,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,03/03/2023,away,16340,30135,California Baptist,9,True,7,13,-6,loss,2392858,635,2473785,2023,1
0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,03/04/2023,away,16340,30135,California Baptist,9,True,3,4,-1,loss,2393307,635,2473785,2023,1
1,4,2,0,1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,03/05/2023,away,16340,30135,California Baptist,9,True,12,3,9,win,2393489,635,2473785,2023,1
1,4,2,1,0,6,1,1,0,0,0,0,1,0,0,0,0,0,0,03/07/2023,away,16340,30135,California Baptist,9,True,4,8,-4,loss,2393929,635,2473785,2023,1
0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,03/09/2023,away,16340,104,UC Santa Barbara,9,True,1,2,-1,loss,2394178,635,2473785,2023,1
0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,03/15/2023,home,16340,439,Monmouth,9,True,1,2,-1,loss,2395693,635,2473785,2023,1
0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,03/18/2023,home,16340,285,Holy Cross,9,True,4,6,-2,loss,2396220,635,2473785,2023,1
0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,03/18/2023,home,16340,285,Holy Cross,10,True,4,3,1,win,2409062,635,2473785,2023,1
1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,03/19/2023,home,16340,285,Holy Cross,9,True,7,3,4,win,2396593,635,2473785,2023,1
