R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,4,1,0,0,4,1,1,0,0,0,0,1,0,0,0,0,0,0,02/17/2023,away,16340,8,Alabama,9,True,3,12,-9,loss,2390261,575,2499168,2023,1
0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,02/18/2023,away,16340,8,Alabama,9,True,1,13,-12,loss,2390509,575,2499168,2023,1
0,3,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,02/19/2023,away,16340,8,Alabama,9,True,1,14,-13,loss,2390826,575,2499168,2023,1
0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,02/21/2023,away,16340,786,William & Mary,9,True,2,8,-6,loss,2391141,575,2499168,2023,1
0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,02/24/2023,home,16340,813,Yale,9,True,6,9,-3,loss,2391399,575,2499168,2023,1
3,5,3,2,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,02/26/2023,home,16340,813,Yale,9,True,16,6,10,win,2392166,575,2499168,2023,1
0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,03/01/2023,away,16340,741,VMI,9,True,2,10,-8,loss,2392483,575,2499168,2023,1
0,3,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,03/04/2023,home,16340,116,Canisius,9,True,12,2,10,win,2393063,575,2499168,2023,1
1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,03/05/2023,home,16340,768,West Virginia,9,True,7,3,4,win,2393380,575,2499168,2023,1
1,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,03/07/2023,home,16340,410,Merrimack,9,True,13,10,3,win,2393780,575,2499168,2023,1
1,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,03/08/2023,home,16340,410,Merrimack,9,True,3,2,1,win,2393991,575,2499168,2023,1
2,5,3,1,0,10,2,4,0,0,0,0,1,0,0,0,0,0,0,03/10/2023,home,16340,576,Rider,9,True,7,18,-11,loss,2394237,575,2499168,2023,1
1,5,1,0,0,4,1,2,0,0,0,0,3,0,0,0,0,0,0,03/11/2023,home,16340,576,Rider,10,True,6,9,-3,loss,2394545,575,2499168,2023,1
2,4,2,0,0,2,0,2,1,0,0,0,1,0,0,0,0,0,0,03/12/2023,home,16340,576,Rider,9,True,9,4,5,win,2394956,575,2499168,2023,1
0,4,3,1,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,03/13/2023,home,16340,554,Princeton,9,True,3,8,-5,loss,2395228,575,2499168,2023,1
