R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,GDP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
0,4,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,02/03/2023,neutral,16340,12810,Northeastern St.,9,True,5,1,4,win,2389739,1371,2136703,2023,2
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,02/04/2023,neutral,16340,2814,Washburn,9,True,2,7,-5,loss,2389818,1371,2136703,2023,2
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,02/05/2023,neutral,16340,507,Northwest Mo. St.,9,True,2,5,-3,loss,2389839,1371,2136703,2023,2
1,4,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,02/10/2023,home,16340,11403,Colo. Christian,9,True,12,1,11,win,2389960,1371,2136703,2023,2
0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,02/11/2023,home,16340,11403,Colo. Christian,9,True,4,6,-2,loss,2390057,1371,2136703,2023,2
2,4,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,02/14/2023,neutral,16340,12810,Northeastern St.,9,True,15,0,15,win,2390210,1371,2136703,2023,2
0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,02/17/2023,home,16340,1376,Southern Ark.,9,True,4,6,-2,loss,2390353,1371,2136703,2023,2
0,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,02/18/2023,home,16340,1376,Southern Ark.,9,True,4,1,3,win,2390649,1371,2136703,2023,2
2,3,3,2,0,8,1,3,0,0,0,0,0,0,0,0,0,0,0,02/18/2023,home,16340,1376,Southern Ark.,9,True,5,10,-5,loss,2407898,1371,2136703,2023,2
2,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,02/21/2023,home,16340,12810,Northeastern St.,9,True,7,12,-5,loss,2421015,1371,2136703,2023,2
1,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,02/26/2023,away,16340,8411,Ark.-Monticello,9,True,6,16,-10,loss,2421855,1371,2136703,2023,2
0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,02/26/2023,away,16340,8411,Ark.-Monticello,9,True,2,5,-3,loss,2408043,1371,2136703,2023,2
2,4,3,1,0,7,1,6,1,0,0,0,0,0,0,0,0,0,0,02/28/2023,home,16340,30054,Newman,9,True,17,7,10,win,2392388,1371,2136703,2023,2
2,5,2,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,03/04/2023,home,16340,8744,Southwestern Okla.,9,True,15,10,5,win,2393190,1371,2136703,2023,2
0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,03/04/2023,home,16340,8744,Southwestern Okla.,9,True,6,8,-2,loss,2408628,1371,2136703,2023,2
0,4,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,03/05/2023,home,16340,8744,Southwestern Okla.,9,True,8,6,2,win,2423124,1371,2136703,2023,2
0,3,1,1,0,2,0,0,1,0,0,0,1,1,0,0,0,0,1,03/10/2023,away,16340,30202,Okla. Baptist,9,True,1,4,-3,loss,2394470,1371,2136703,2023,2
0,3,2,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,03/11/2023,away,16340,30202,Okla. Baptist,9,True,2,14,-12,loss,2394784,1371,2136703,2023,2
0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,03/11/2023,away,16340,30202,Okla. Baptist,9,True,6,12,-6,loss,2408239,1371,2136703,2023,2
1,2,1,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,03/17/2023,home,16340,1123,Henderson St.,9,True,10,11,-1,loss,2395917,1371,2136703,2023,2
0,4,2,1,0,3,0,2,1,0,0,0,0,0,0,0,0,0,0,03/18/2023,home,16340,1123,Henderson St.,9,True,15,7,8,win,2396392,1371,2136703,2023,2
1,3,1,0,0,4,1,3,1,0,0,0,2,0,0,0,0,1,0,03/18/2023,home,16340,1123,Henderson St.,8,True,8,7,1,win,2409554,1371,2136703,2023,2
2,2,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,03/21/2023,home,16340,8965,East Central,9,True,9,6,3,win,2396950,1371,2136703,2023,2
0,4,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,03/26/2023,away,16340,1289,Ouachita Baptist,9,True,1,6,-5,loss,2397816,1371,2136703,2023,2
0,3,2,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,03/26/2023,away,16340,1289,Ouachita Baptist,9,True,5,7,-2,loss,2410262,1371,2136703,2023,2
0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,03/27/2023,away,16340,1289,Ouachita Baptist,9,True,2,10,-8,loss,2397440,1371,2136703,2023,2
0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,03/29/2023,home,16340,30202,Okla. Baptist,9,True,4,17,-13,loss,2398439,1371,2136703,2023,2
2,4,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,03/31/2023,away,16340,30178,Northwestern Okla.,9,True,12,9,3,win,2399013,1371,2136703,2023,2
1,5,2,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,04/01/2023,away,16340,30178,Northwestern Okla.,9,True,6,3,3,win,2399390,1371,2136703,2023,2
0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,04/01/2023,away,16340,30178,Northwestern Okla.,8,True,7,5,2,win,2409183,1371,2136703,2023,2
1,5,4,1,0,5,0,3,1,0,0,0,0,0,0,0,0,0,0,04/04/2023,away,16340,30054,Newman,9,True,14,23,-9,loss,2399901,1371,2136703,2023,2
0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,04/07/2023,home,16340,30152,Southern Nazarene,9,True,4,3,1,win,2400560,1371,2136703,2023,2
1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,04/08/2023,home,16340,30152,Southern Nazarene,9,True,9,8,1,win,2401085,1371,2136703,2023,2
2,4,2,0,0,5,1,1,0,0,0,0,0,1,0,0,0,0,1,04/08/2023,home,16340,30152,Southern Nazarene,8,True,5,4,1,win,2410580,1371,2136703,2023,2
1,4,1,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,04/14/2023,home,16340,1116,Harding,9,True,1,6,-5,loss,2401832,1371,2136703,2023,2
