date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/27/2021,away,15580,678,Stetson,9,True,5,16,-11,loss,5 - 16,5009721,487,1,4.1,0,5,6,6,2,3,0,21,17,2,0,0,1,0,1,0,0,0,0,1,80,5,5,0,1,0,1,0,0,2118501,2021
03/06/2021,home,15580,32,Little Rock,9,True,1,9,-8,loss,1 - 9,5017426,487,1,5.2,0,10,6,4,1,8,0,29,28,1,0,0,1,0,0,0,0,0,0,0,0,3,5,0,1,0,1,1,0,2118501,2021
03/13/2021,away,15580,355,Liberty,9,True,0,7,-7,loss,0 - 7,5023936,487,1,5.0,0,6,4,4,5,3,0,25,19,0,1,0,0,0,0,0,0,0,1,0,89,6,5,0,1,0,1,2,0,2118501,2021
03/20/2021,away,15580,52,Bellarmine,9,True,1,5,-4,loss,1 - 5,5030981,487,1,6.1,0,10,5,4,0,4,0,29,28,2,0,0,1,0,0,0,0,0,0,1,106,4,10,0,1,0,1,1,0,2118501,2021
03/27/2021,home,15580,28600,Lipscomb,9,True,7,6,1,win,7 - 6,5037833,487,1,8.0,0,8,4,2,1,7,0,35,31,0,0,0,0,0,1,0,0,0,1,1,0,6,12,1,0,0,1,0,0,2118501,2021
04/02/2021,away,15580,173,Davidson,9,True,4,6,-2,loss,4 - 6,5044783,487,1,3.0,0,5,5,2,2,1,0,18,13,2,0,0,0,0,1,0,0,0,1,1,70,3,5,0,1,0,1,1,0,2118501,2021
04/10/2021,home,15580,1157,Kennesaw St.,9,True,3,11,-8,loss,3 - 11,5052282,487,1,5.0,0,6,6,5,4,4,0,25,19,1,0,0,1,2,0,0,0,0,2,0,0,7,3,0,1,0,1,0,0,2118501,2021
04/17/2021,home,15580,355,Liberty,9,True,1,15,-14,loss,1 - 15,5058895,487,1,5.1,0,8,9,5,2,6,0,28,25,2,0,0,1,0,0,0,0,0,1,0,0,3,7,0,1,0,1,0,0,2118501,2021
04/24/2021,home,15580,52,Bellarmine,9,True,4,7,-3,loss,4 - 7,5065062,487,1,3.0,0,7,6,2,1,3,0,18,17,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,1,0,1,0,0,2118501,2021
05/01/2021,away,15580,28600,Lipscomb,9,True,5,3,2,win,5 - 3,5071636,487,1,5.1,0,6,3,2,2,5,0,25,21,2,0,0,0,1,0,0,0,0,2,0,107,8,3,0,0,0,1,1,0,2118501,2021
05/08/2021,away,15580,671,Louisiana,9,True,2,5,-3,loss,2 - 5,5075926,487,1,1.2,0,4,1,1,0,1,0,9,9,0,0,0,0,0,0,0,0,0,0,0,24,2,2,0,1,0,1,0,0,2118501,2021
05/11/2021,away,15580,736,Vanderbilt,9,True,2,3,-1,loss,2 - 3,5077300,487,1,3.0,0,5,2,2,0,6,0,13,13,2,1,1,0,0,0,0,0,0,0,0,53,1,1,0,1,0,2,2,0,2118501,2021
05/18/2021,away,15580,37,Auburn,9,True,6,14,-8,loss,6 - 14,5079617,487,1,2.2,0,7,7,7,1,4,0,16,15,4,0,0,0,1,0,0,0,0,0,0,63,2,2,0,1,0,1,0,0,2118501,2021
