date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
03/01/2021,home,15580,283,Hofstra,9,True,6,5,1,win,6 - 5,5011887,340,1,6.0,0,7,5,5,2,4,0,29,25,1,1,0,1,0,1,0,0,0,1,0,0,8,6,0,0,0,1,0,0,2337791,2021
03/07/2021,away,15580,180,Delaware,9,True,4,7,-3,loss,4 - 7,5018490,340,1,6.2,0,11,3,3,1,4,0,30,29,2,1,0,1,0,0,0,0,0,0,0,97,3,11,0,1,0,1,1,0,2337791,2021
03/14/2021,home,15580,165,Coppin St.,9,True,11,10,1,win,11 - 10,5025788,340,1,4.0,0,9,6,6,1,3,0,22,19,1,1,0,1,0,2,0,0,0,0,0,76,2,5,0,0,0,1,1,0,2337791,2021
04/01/2021,away,15580,540,Penn,9,True,14,7,7,win,14 - 7,5043527,340,1,5.1,0,8,4,4,3,4,0,28,24,2,0,0,1,0,0,0,0,0,0,1,88,3,9,1,0,0,1,2,0,2337791,2021
04/11/2021,home,15580,572,Rhode Island,9,True,7,3,4,win,7 - 3,5053984,340,1,5.2,0,6,3,3,3,8,0,26,23,3,0,0,0,0,0,0,0,0,0,0,109,6,3,0,0,0,1,4,0,2337791,2021
04/18/2021,away,15580,400,Massachusetts,9,True,11,6,5,win,11 - 6,5060702,340,1,4.0,0,4,5,5,2,3,0,18,16,0,0,0,0,1,0,0,0,0,0,0,82,3,6,0,0,0,1,2,0,2337791,2021
04/25/2021,home,15580,596,St. Bonaventure,9,True,8,2,6,win,8 - 2,5066673,340,1,8.0,0,9,2,0,0,7,0,34,34,3,0,0,0,0,0,0,0,0,0,0,105,7,9,1,0,0,1,1,0,2337791,2021
05/01/2021,home,15580,540,Penn,9,True,6,7,-1,loss,6 - 7,5070293,340,1,4.0,0,2,1,1,0,1,0,15,14,1,0,0,0,0,1,0,0,0,0,0,48,3,8,0,0,0,2,0,0,2337791,2021
05/09/2021,home,15580,606,Saint Joseph's,9,True,14,5,9,win,14 - 5,5077239,340,1,5.2,0,8,5,3,2,5,0,29,26,1,0,0,3,0,1,0,0,0,0,0,0,3,9,1,0,0,1,0,0,2337791,2021
05/16/2021,away,15580,236,Fordham,9,True,9,5,4,win,9 - 5,5079091,340,1,7.0,0,6,2,2,2,5,0,29,26,2,1,0,0,0,0,0,0,0,0,1,106,7,9,1,0,0,1,2,0,2337791,2021
05/22/2021,away,15580,606,Saint Joseph's,9,True,2,5,-3,loss,2 - 5,5082275,340,1,5.0,0,7,5,5,2,3,0,24,22,1,0,0,2,0,0,0,0,0,0,0,0,4,8,0,1,0,1,1,0,2337791,2021
