date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
03/06/2021,home,15580,509,Northwestern,9,True,2,5,-3,loss,2 - 5,5019407,539,1,0,1.0,0.0,1,0,0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,2131366,2021
03/13/2021,away,15580,306,Indiana,9,True,0,8,-8,loss,0 - 8,5024471,539,1,0,0.1,0.0,3,4,4,1,0,0,6,5,2,1,0,0,0,0,0,3,3,0,0,27,1,0,0,0,0,3,0,0,2131366,2021
03/20/2021,home,15580,392,Maryland,9,True,10,19,-9,loss,10 - 19,5076090,539,1,0,0.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,1,0,3,0,0,2131366,2021
04/09/2021,away,15580,416,Michigan St.,9,True,4,7,-3,loss,4 - 7,5051151,539,1,0,2.0,0.0,3,0,0,0,3,0,9,9,0,0,0,0,0,0,0,2,2,0,0,29,1,2,0,0,0,2,1,0,2131366,2021
04/11/2021,home,15580,559,Purdue,9,True,5,8,-3,loss,5 - 8,5053862,539,1,0,1.0,0.0,3,1,1,0,1,0,6,5,0,0,0,0,0,0,0,1,1,0,1,19,1,1,0,0,0,6,0,0,2131366,2021
04/17/2021,home,15580,463,Nebraska,9,True,2,11,-9,loss,2 - 11,5058510,539,1,0,1.1,0.0,2,0,0,0,4,0,6,6,1,0,0,0,0,0,0,2,2,0,0,30,0,0,0,0,0,3,2,0,2131366,2021
05/02/2021,home,15580,416,Michigan St.,9,True,5,3,2,win,5 - 3,5071995,539,1,0,1.1,0.0,1,0,0,0,0,0,5,5,0,0,0,0,0,0,0,2,0,0,0,10,2,2,0,0,0,3,0,0,2131366,2021
05/07/2021,away,15580,312,Iowa,9,True,2,4,-2,loss,2 - 4,5074835,539,1,0,2.0,0.0,2,0,0,1,2,0,9,8,0,0,0,0,0,0,0,0,0,0,0,43,1,3,0,0,0,2,1,0,2131366,2021
05/16/2021,home,15580,587,Rutgers,9,True,0,5,-5,loss,0 - 5,5079082,539,1,0,1.2,0.0,1,1,0,0,1,0,8,7,0,0,0,0,0,0,0,1,0,1,0,29,1,3,0,0,0,2,1,0,2131366,2021
05/22/2021,away,15580,301,Illinois,9,True,8,14,-6,loss,8 - 14,5081280,539,1,0,1.0,0.0,2,1,1,0,2,0,6,5,0,0,0,1,1,1,0,0,0,0,0,25,0,1,0,0,0,5,2,0,2131366,2021
05/27/2021,away,15580,559,Purdue,9,True,4,7,-3,loss,4 - 7,5082315,539,1,0,0.1,0.0,0,2,2,1,0,0,3,1,0,0,0,0,1,1,0,1,0,0,0,12,1,0,0,0,0,3,0,0,2131366,2021
