date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/20/2016,home,12360,434,Missouri,9,True,1,4,-3,loss,1 - 4,293032,635,0,0,2.2,0.0,1,0,0,0,2,0,9,9,0,0,0,0,0,0,0,1,0,0,0,41,4,1,0,0,0,2,0,1647946,2016
02/28/2016,away,12360,231,FIU,9,True,1,10,-9,loss,1 - 10,294305,635,0,0,2.0,0.0,3,4,3,0,0,0,11,8,1,0,0,0,0,1,0,3,1,0,2,23,3,3,0,0,0,2,0,1647946,2016
03/01/2016,away,12360,231,FIU,9,True,2,1,1,win,2 - 1,294690,635,0,0,1.1,0.0,0,0,0,1,2,0,5,4,0,0,0,0,0,0,0,2,0,0,0,21,1,1,0,0,1,4,0,1647946,2016
03/05/2016,home,12360,306,Indiana,10,True,6,4,2,win,6 - 4,295622,635,0,0,2.0,0.0,4,1,1,0,2,0,9,9,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,3,0,1647946,2016
03/09/2016,home,12360,471,NJIT,9,True,9,2,7,win,9 - 2,296544,635,0,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,6,0,1647946,2016
03/13/2016,home,12360,464,Omaha,9,True,2,1,1,win,2 - 1,297902,635,0,0,1.0,0.0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,0,1647946,2016
03/19/2016,home,12360,381,Manhattan,9,True,5,0,5,win,5 - 0,299474,635,0,0,4.0,0.0,0,0,0,0,4,0,13,12,0,0,0,0,0,1,0,0,0,0,0,41,4,4,0,0,1,2,0,1647946,2016
03/25/2016,away,12360,725,Army West Point,9,True,9,4,5,win,9 - 4,300953,635,0,0,1.0,0.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,3,1,1647946,2016
03/26/2016,home,12360,725,Army West Point,9,True,2,8,-6,loss,2 - 8,301363,635,0,0,1.2,0.0,0,0,0,0,2,0,5,5,0,0,0,0,0,0,0,3,0,0,0,22,1,0,0,0,0,5,0,1647946,2016
03/30/2016,away,12360,554,Princeton,9,True,4,7,-3,loss,4 - 7,302109,635,0,0,1.1,0.0,3,2,2,1,0,0,8,7,2,0,0,0,1,0,0,2,1,0,0,0,1,3,0,0,0,2,0,1647946,2016
