App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,2,1,0,0,1,4,0,0,02/10/2023,away,16340,130,Central Mo.,9,True,10,8,2,win,2389974,947,2469796,2023,2
1,0,1.0,0.0,1,0,0,0,2,0,5,4,0,0,0,0,0,1,0,0,0,0,0,19,0,1,0,0,1,3,0,0,02/18/2023,home,16340,30202,Okla. Baptist,9,True,12,9,3,win,2390549,947,2469796,2023,2
1,0,1.0,0.0,0,0,0,1,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,9,3,0,02/21/2023,away,16340,1376,Southern Ark.,9,True,16,15,1,win,2391100,947,2469796,2023,2
1,0,1.0,0.0,1,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,1,4,0,0,03/04/2023,home,16340,1123,Henderson St.,9,True,9,6,3,win,2392970,947,2469796,2023,2
1,0,1.0,0.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,2,1,0,0,0,4,0,0,03/07/2023,away,16340,429,Mississippi Col.,9,True,12,5,7,win,2393757,947,2469796,2023,2
1,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7,1,1,0,0,1,4,0,0,03/11/2023,away,16340,1289,Ouachita Baptist,9,True,7,6,1,win,2394727,947,2469796,2023,2
1,0,1.0,0.0,2,0,0,0,0,0,5,4,0,0,0,0,0,0,0,3,3,0,1,11,1,2,0,0,0,4,0,0,03/12/2023,neutral,16340,1289,Ouachita Baptist,9,True,8,15,-7,loss,2394349,947,2469796,2023,2
1,0,1.0,0.0,2,2,2,2,0,0,7,4,0,0,1,0,0,0,0,0,0,0,1,33,1,2,0,0,1,2,0,0,04/01/2023,away,16340,8411,Ark.-Monticello,9,True,5,3,2,win,2410045,947,2469796,2023,2
1,0,1.1,0.0,0,0,0,0,1,0,4,4,0,0,0,0,0,0,0,3,0,0,0,10,1,2,0,0,0,6,0,0,04/04/2023,home,16340,429,Mississippi Col.,9,True,3,7,-4,loss,2399967,947,2469796,2023,2
1,0,1.2,0.0,3,4,4,2,3,0,9,7,1,0,0,0,0,0,0,1,0,0,0,33,1,0,0,1,0,2,1,0,04/08/2023,home,16340,1376,Southern Ark.,9,True,3,5,-2,loss,2409245,947,2469796,2023,2
1,0,1.0,0.0,2,1,1,1,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,25,1,1,0,0,0,4,0,0,04/15/2023,away,16340,8965,East Central,9,True,10,4,6,win,2409505,947,2469796,2023,2
1,0,1.0,0.0,1,0,0,0,1,0,4,4,0,1,0,0,0,0,0,0,0,0,0,11,1,1,0,0,1,3,0,0,04/22/2023,home,16340,1371,Southeastern Okla.,9,True,2,1,1,win,2410932,947,2469796,2023,2
1,0,2.0,0.0,1,1,1,2,3,0,9,6,1,0,0,0,0,0,0,1,1,0,1,36,0,3,1,0,0,2,1,0,04/28/2023,home,16340,1116,Harding,9,True,7,3,4,win,2431755,947,2469796,2023,2
