date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,pickoffs,stats_player_seq,season
02/21/2021,home,15580,1092,Gardner-Webb,9,True,9,0,9,win,9 - 0,5004869,2915,1,3.0,0,0,0,0,0,4,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,2,1,0,2462062,2021
02/27/2021,home,15580,812,Xavier,9,True,5,2,3,win,5 - 2,5012394,2915,1,2.0,0,2,0,0,0,1,0,8,7,0,0,0,0,0,0,0,0,0,1,0,25,2,3,1,0,0,2,1,0,2462062,2021
03/02/2021,away,15580,456,UNC Asheville,11,True,10,9,1,win,10 - 9,5012754,2915,1,2.0,0,2,2,0,1,2,0,11,7,2,0,0,0,0,1,0,0,0,2,0,0,3,1,0,0,0,1,0,0,2462062,2021
03/13/2021,home,15580,709,Toledo,9,True,2,1,1,win,2 - 1,5024561,2915,1,4.2,0,4,1,1,0,3,0,20,19,2,0,0,0,0,1,0,0,0,0,0,58,7,4,1,0,0,1,1,0,2462062,2021
03/19/2021,away,15580,141,The Citadel,9,True,5,4,1,win,5 - 4,5029960,2915,1,3.1,0,6,4,4,3,1,0,19,16,1,1,0,0,1,0,0,0,0,0,0,65,4,5,0,0,0,1,0,0,2462062,2021
03/27/2021,away,15580,406,Mercer,9,True,7,13,-6,loss,7 - 13,5039053,2915,1,1.0,0,1,3,2,2,0,0,7,2,1,0,0,0,1,0,0,2,2,2,1,0,1,2,0,0,0,2,0,0,2462062,2021
03/30/2021,home,15580,173,Davidson,9,True,6,7,-1,loss,6 - 7,5042646,2915,1,1.0,0,0,2,2,1,1,0,5,3,0,0,0,0,1,1,0,0,0,0,0,22,2,0,0,0,0,3,0,0,2462062,2021
04/03/2021,home,15580,769,Western Caro.,9,True,6,11,-5,loss,6 - 11,5046973,2915,1,0.2,0,1,0,0,0,2,0,4,3,0,0,0,0,1,1,0,2,2,0,0,11,0,0,0,0,0,2,0,0,2462062,2021
04/11/2021,away,15580,198,ETSU,9,True,11,9,2,win,11 - 9,5054243,2915,1,1.1,0,3,5,2,0,1,0,9,8,1,0,0,2,0,0,0,2,0,1,0,25,2,1,0,0,0,2,0,0,2462062,2021
04/17/2021,home,15580,459,UNC Greensboro,9,True,11,10,1,win,11 - 10,5059215,2915,1,1.2,0,1,3,0,3,0,0,10,5,0,0,0,0,1,0,0,0,0,1,1,33,1,4,0,0,0,2,0,0,2462062,2021
04/21/2021,home,15580,1014,Col. of Charleston,9,True,12,5,7,win,12 - 5,5062965,2915,1,1.0,0,2,1,1,0,1,0,5,5,0,0,0,0,1,0,0,0,0,0,0,18,2,0,0,0,0,4,0,0,2462062,2021
04/27/2021,away,15580,254,Georgia St.,14,True,3,4,-1,loss,3 - 4,5068374,2915,1,0.1,0,1,0,0,0,1,0,2,2,0,0,0,0,0,0,0,1,1,0,0,12,0,0,0,0,0,6,1,0,2462062,2021
04/30/2021,home,15580,625,Samford,9,True,8,9,-1,loss,8 - 9,5070004,2915,1,0.2,0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,3,0,0,2462062,2021
05/05/2021,away,15580,792,Winthrop,9,True,4,3,1,win,4 - 3,5073830,2915,1,3.0,0,2,1,1,0,1,0,11,11,1,0,0,1,0,0,0,0,0,0,0,33,3,5,0,0,0,1,1,0,2462062,2021
05/09/2021,home,15580,141,The Citadel,9,True,11,10,1,win,11 - 10,5076746,2915,1,2.1,0,0,0,0,0,2,0,7,7,0,0,0,0,0,0,0,1,0,0,0,31,3,2,0,0,0,4,2,0,2462062,2021
05/14/2021,away,15580,769,Western Caro.,9,True,13,2,11,win,13 - 2,5078189,2915,1,1.0,0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,2,0,0,2462062,2021
05/15/2021,away,15580,769,Western Caro.,9,True,4,8,-4,loss,4 - 8,5078961,2915,1,1.0,0,2,0,0,0,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,18,1,1,0,0,0,3,0,0,2462062,2021
05/21/2021,home,15580,406,Mercer,9,True,10,3,7,win,10 - 3,5080476,2915,1,6.0,0,7,3,3,0,6,0,26,25,2,0,0,1,0,1,0,0,0,0,0,91,3,9,1,0,0,1,2,0,2462062,2021
05/27/2021,home,15580,769,Western Caro.,9,True,5,16,-11,loss,5 - 16,5082111,2915,1,0.2,0,1,0,0,0,0,0,3,3,1,0,0,0,0,0,0,2,2,0,0,4,0,2,0,0,0,4,0,0,2462062,2021
05/29/2021,home,15580,769,Western Caro.,9,True,6,11,-5,loss,6 - 11,5082401,2915,1,1.0,0,5,4,4,1,1,0,9,8,1,0,0,2,0,0,0,0,0,0,0,31,1,1,0,1,0,1,0,0,2462062,2021
