date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/22/2017,home,12560,314,Jackson St.,9,True,16,2,14,win,16 - 2,206788,474,0,1,5.0,0.0,4,2,2,0,3,0,18,18,1,0,0,0,0,0,0,0,0,0,0,65,5,6,1,0,0,1,2,1879535,2017
02/25/2017,home,12560,716,Troy,13,True,3,2,1,win,3 - 2,207207,474,0,0,4.1,0.0,2,0,0,0,4,0,15,15,1,0,0,0,1,0,0,1,0,0,0,51,5,4,1,0,0,4,2,1879535,2017
03/05/2017,home,12560,17,Alcorn,9,True,7,6,1,win,7 - 6,209007,474,0,1,2.0,0.0,5,4,4,1,3,0,12,11,0,0,0,1,1,0,0,0,0,0,0,37,1,2,0,0,0,1,2,1879535,2017
03/12/2017,home,12560,655,Southeastern La.,9,True,2,4,-2,loss,2 - 4,210868,474,0,0,5.0,0.0,2,1,1,0,2,0,18,17,1,1,0,0,0,1,0,0,0,0,0,60,9,4,0,0,0,2,1,1879535,2017
03/19/2017,home,12560,2,Abilene Christian,9,True,9,8,1,win,9 - 8,212504,474,0,0,2.1,0.0,5,3,2,0,4,0,13,13,3,0,0,0,1,0,0,2,1,0,0,57,2,1,0,0,0,2,0,1879535,2017
03/24/2017,away,12560,1004,Central Ark.,9,True,5,6,-1,loss,5 - 6,213472,474,0,0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,0,4,0,1879535,2017
03/26/2017,away,12560,1004,Central Ark.,9,True,0,10,-10,loss,0 - 10,214457,474,0,1,4.1,0.0,8,4,4,1,3,0,21,19,2,0,0,0,0,0,0,0,0,1,0,77,5,4,0,1,0,1,1,1879535,2017
04/01/2017,home,12560,26172,A&M-Corpus Christi,9,True,4,8,-4,loss,4 - 8,215969,474,0,1,0.2,0.0,4,5,4,1,0,0,8,5,0,0,0,0,0,1,0,0,0,0,1,27,1,1,0,1,0,1,0,1879535,2017
04/11/2017,home,12560,646,South Alabama,9,True,6,9,-3,loss,6 - 9,218565,474,0,0,1.2,0.0,1,1,1,3,1,0,8,5,0,0,0,0,1,0,0,2,0,0,0,36,1,2,0,0,0,2,0,1879535,2017
04/15/2017,away,12560,402,McNeese,9,True,7,9,-2,loss,7 - 9,219802,474,0,0,0.2,0.0,1,1,1,0,0,0,3,3,0,0,0,1,0,0,0,2,2,0,0,8,0,2,0,0,0,6,0,1879535,2017
04/22/2017,away,12560,703,Texas,9,True,2,3,-1,loss,2 - 3,221526,474,0,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,11,1,1,0,0,0,2,0,1879535,2017
04/28/2017,away,12560,2743,UIW,9,True,15,7,8,win,15 - 7,223168,474,0,0,2.0,0.0,3,0,0,0,1,0,8,8,1,0,0,0,1,0,0,0,0,0,0,32,1,3,0,0,0,4,0,1879535,2017
04/30/2017,away,12560,2743,UIW,9,True,9,10,-1,loss,9 - 10,224124,474,0,0,1.0,0.0,2,2,2,0,1,0,5,5,0,0,0,0,0,0,0,2,0,0,0,22,1,1,0,0,0,3,1,1879535,2017
05/07/2017,home,12560,287,Houston Baptist,9,True,1,4,-3,loss,1 - 4,225389,474,0,0,0.2,0.0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,1,0,1,8,1,1,0,0,0,3,0,1879535,2017
05/13/2017,home,12560,483,Nicholls,9,True,0,3,-3,loss,0 - 3,226278,474,0,0,0.1,0.0,1,0,0,1,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,16,0,1,0,0,0,2,0,1879535,2017
05/14/2017,away,12560,483,Nicholls,9,True,7,8,-1,loss,7 - 8,226493,474,0,0,1.0,0.0,1,1,1,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,1,0,6,1,1879535,2017
05/16/2017,away,12560,718,Tulane,9,True,6,8,-2,loss,6 - 8,226657,474,0,0,1.0,0.0,3,1,1,0,1,0,5,5,0,0,0,1,0,0,0,0,0,0,0,15,1,0,0,0,0,5,0,1879535,2017
05/24/2017,home,12560,655,Southeastern La.,9,True,7,12,-5,loss,7 - 12,227380,474,0,0,1.0,0.0,0,0,0,0,0,0,4,3,0,0,0,0,0,1,0,2,0,0,0,15,1,2,0,0,0,5,0,1879535,2017
