App,GS,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0.1,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,3,0,02/08/2015,away,12080,30178,Northwestern Okla.,9,True,6,7,-1,loss,404634,568,1645477,2015
0,0,1.0,1,1,0,1,2,0,6,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,02/13/2015,neutral,12080,1009,Central Okla.,9,True,12,10,2,win,404939,568,1645477,2015
0,0,0.1,1,1,1,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,3,0,02/21/2015,away,12080,25,Angelo St.,9,True,1,5,-4,loss,406030,568,1645477,2015
0,0,0.2,2,2,2,1,1,0,5,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,03/02/2015,away,12080,2720,CSU Pueblo,9,True,2,9,-7,loss,407245,568,1645477,2015
0,0,1.0,1,0,0,2,1,0,6,4,1,0,0,0,0,0,0,2,2,0,0,0,1,1,0,0,0,4,1,03/06/2015,away,12080,929,Adams St.,9,True,9,16,-7,loss,407706,568,1645477,2015
0,0,1.1,1,2,2,2,1,0,7,5,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,3,1,03/08/2015,away,12080,929,Adams St.,9,True,11,12,-1,loss,408399,568,1645477,2015
0,0,3.0,1,0,0,0,1,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,2,0,03/17/2015,away,12080,502,Northern Colo.,9,True,4,5,-1,loss,410801,568,1645477,2015
0,0,0.2,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,03/21/2015,away,12080,155,Colo. Sch. of Mines,9,True,5,11,-6,loss,412163,568,1645477,2015
0,0,0.1,2,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,03/22/2015,away,12080,155,Colo. Sch. of Mines,9,True,5,17,-12,loss,412498,568,1645477,2015
0,0,1.0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,03/27/2015,home,12080,413,MSU Denver,9,True,1,11,-10,loss,413174,568,1645477,2015
0,0,1.0,0,0,0,2,1,0,5,3,0,0,0,1,0,0,1,2,1,0,0,0,1,1,0,1,0,4,1,03/28/2015,home,12080,413,MSU Denver,9,True,6,7,-1,loss,413531,568,1645477,2015
0,0,1.0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,03/29/2015,home,12080,413,MSU Denver,9,True,4,7,-3,loss,413938,568,1645477,2015
0,0,0.1,1,1,1,0,1,0,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,1,04/06/2015,away,12080,11403,Colo. Christian,9,True,9,10,-1,loss,416462,568,1645477,2015
0,0,1.0,3,4,4,1,1,0,7,6,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,2,1,04/11/2015,home,12080,11416,Colorado Mesa,9,True,6,11,-5,loss,417577,568,1645477,2015
0,0,2.0,0,0,0,0,1,0,5,5,0,0,0,0,0,0,0,3,0,0,0,14,3,2,1,0,0,2,0,04/14/2015,away,12080,413,MSU Denver,9,True,3,2,1,win,418712,568,1645477,2015
0,0,0.2,2,2,0,0,1,0,5,4,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,1,04/19/2015,home,12080,2720,CSU Pueblo,9,True,1,9,-8,loss,420410,568,1645477,2015
0,0,1.1,2,2,2,0,1,0,7,6,0,0,2,0,0,1,0,0,0,0,0,0,2,1,0,1,0,3,1,04/21/2015,away,12080,155,Colo. Sch. of Mines,9,True,10,12,-2,loss,420858,568,1645477,2015
0,0,3.0,0,0,0,0,2,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,1,04/24/2015,home,12080,929,Adams St.,11,True,7,8,-1,loss,421553,568,1645477,2015
0,0,1.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,04/25/2015,home,12080,929,Adams St.,9,True,14,6,8,win,421957,568,1645477,2015
0,0,1.2,1,0,0,1,2,0,8,6,1,0,0,0,0,1,0,2,0,0,0,0,2,1,0,0,0,2,0,05/01/2015,home,12080,8577,N.M. Highlands,9,True,2,4,-2,loss,423480,568,1645477,2015
