date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/17/2019,away,14781,523,Old Dominion,9,True,7,5,2,win,7 - 5,4708005,19651,1,2.1,0,0,0,0,0,3,0,7,7,0,0,0,0,0,0,0,2,0,0,0,30,3,1,1,0,0,5,1,1976698,2019
02/27/2019,away,14781,488,N.C. A&T,9,True,8,1,7,win,8 - 1,4717299,19651,1,1.0,0,0,0,0,1,2,0,4,3,0,0,0,0,0,0,0,0,0,0,0,22,1,0,0,0,0,2,0,1976698,2019
03/02/2019,home,14781,786,William & Mary,9,True,3,4,-1,loss,3 - 4,4720162,19651,1,1.1,0,0,1,1,0,1,0,4,3,0,0,1,0,0,1,0,2,0,0,0,11,0,2,0,1,0,3,0,1976698,2019
03/05/2019,home,14781,1068,Elon,9,True,8,10,-2,loss,8 - 10,4724415,19651,1,1.0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,6,1,1976698,2019
03/09/2019,away,14781,317,James Madison,9,True,0,2,-2,loss,0 - 2,4727974,19651,1,2.0,0,1,0,0,0,2,0,7,6,0,0,0,0,0,0,0,1,0,1,0,18,1,3,0,0,0,2,1,1976698,2019
03/17/2019,home,14781,115,Campbell,9,True,6,8,-2,loss,6 - 8,4738881,19651,1,1.2,0,1,0,0,0,0,0,6,6,0,0,1,0,0,0,0,1,0,0,0,18,1,4,0,0,0,3,0,1976698,2019
03/22/2019,away,14781,10411,USC Upstate,9,True,4,2,2,win,4 - 2,4744187,19651,1,3.1,0,3,1,1,2,5,0,15,13,0,1,0,0,0,0,0,3,0,0,0,62,2,3,0,0,1,3,0,1976698,2019
03/30/2019,home,14781,48,Charleston So.,9,True,5,6,-1,loss,5 - 6,4754013,19651,1,0.2,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,2,0,0,0,13,0,1,0,0,0,4,0,1976698,2019
03/31/2019,home,14781,48,Charleston So.,9,True,8,2,6,win,8 - 2,4754457,19651,1,2.0,0,0,0,0,0,2,0,5,5,0,0,0,0,0,0,0,2,0,0,0,19,1,2,0,0,1,3,0,1976698,2019
04/07/2019,away,14781,792,Winthrop,9,True,7,4,3,win,7 - 4,4762376,19651,1,1.0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,14,1,2,0,0,1,3,0,1976698,2019
04/15/2019,home,14781,363,Longwood,9,True,8,7,1,win,8 - 7,4771171,19651,1,2.0,0,2,3,0,0,1,0,9,8,0,0,0,1,0,0,0,2,2,0,1,38,2,3,1,0,0,3,1,1976698,2019
04/20/2019,away,14781,1320,Presbyterian,9,True,5,4,1,win,5 - 4,4776368,19651,1,3.2,0,3,3,3,1,6,0,16,15,0,0,0,1,0,0,0,2,0,0,0,63,1,4,1,0,0,4,0,1976698,2019
04/29/2019,home,14781,456,UNC Asheville,9,True,11,3,8,win,11 - 3,4784439,19651,1,2.0,0,3,2,2,0,5,0,9,9,2,0,0,1,1,0,0,0,0,0,0,35,0,1,0,0,0,2,1,1976698,2019
05/12/2019,home,14781,1092,Gardner-Webb,9,True,2,10,-8,loss,2 - 10,4791169,19651,1,0.1,0,3,4,3,1,0,0,5,4,1,0,0,1,0,0,0,1,1,0,0,28,1,0,0,0,0,3,0,1976698,2019
05/18/2019,away,14781,563,Radford,9,True,4,10,-6,loss,4 - 10,4792453,19651,1,3.0,0,1,3,2,2,2,0,14,10,0,0,0,0,1,1,0,2,0,1,0,52,1,6,0,1,0,2,1,1976698,2019
05/24/2019,home,14781,563,Radford,9,True,6,4,2,win,6 - 4,4795044,19651,1,1.0,0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,1,3,0,1976698,2019
