date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,GS,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/20/2016,away,12360,315,Jacksonville St.,9,True,10,11,-1,loss,10 - 11,292675,735,0,0,1.1,0.0,3,2,1,1,1,0,9,8,1,0,0,0,0,0,0,2,1,0,0,0,3,0,0,1,0,4,0,1637349,2016
02/28/2016,away,12360,474,New Orleans,9,True,8,9,-1,loss,8 - 9,294638,735,0,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,1637349,2016
03/02/2016,away,12360,498,ULM,10,True,9,6,3,win,9 - 6,294830,735,0,0,2.0,0.0,1,0,0,1,2,0,9,7,0,0,0,0,0,0,0,0,0,1,0,39,3,1,1,0,0,4,0,1637349,2016
03/04/2016,away,12360,366,Louisiana Tech,9,True,8,3,5,win,8 - 3,295036,735,0,0,1.0,0.0,1,0,0,1,1,0,5,4,0,0,0,0,0,0,0,0,0,0,0,19,2,0,0,0,0,3,0,1637349,2016
03/06/2016,away,12360,366,Louisiana Tech,9,True,5,7,-2,loss,5 - 7,295825,735,0,0,0.1,0.0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,3,2,0,0,10,0,1,0,0,0,4,0,1637349,2016
03/12/2016,away,12360,1045,DBU,9,True,2,9,-7,loss,2 - 9,297200,735,0,0,0.2,0.0,0,1,1,3,0,0,6,2,0,0,0,0,1,1,0,2,2,0,0,28,2,0,0,0,0,2,0,1637349,2016
03/18/2016,away,12360,505,Northern Ky.,10,True,5,4,1,win,5 - 4,298935,735,0,0,0.2,0.0,1,0,0,1,1,0,5,3,0,0,0,0,0,1,0,2,0,0,0,23,1,0,0,0,0,2,0,1637349,2016
03/26/2016,home,12360,810,Wright St.,9,True,3,7,-4,loss,3 - 7,301556,735,0,0,2.0,0.0,2,1,1,2,1,0,9,6,2,0,0,0,0,0,0,0,0,0,1,33,0,4,0,0,0,2,0,1637349,2016
03/29/2016,home,12360,47,Ball St.,9,True,2,3,-1,loss,2 - 3,301787,735,0,0,1.1,0.0,2,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,0,13,0,3,0,0,0,4,0,1637349,2016
04/03/2016,home,12360,797,Milwaukee,9,True,5,6,-1,loss,5 - 6,303433,735,0,0,1.1,0.0,2,1,1,1,2,0,7,6,0,0,0,0,0,0,1,0,0,0,0,24,2,0,0,1,0,4,0,1637349,2016
04/05/2016,home,12360,299,Illinois St.,9,True,8,6,2,win,8 - 6,303570,735,0,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,5,0,1637349,2016
04/12/2016,away,12360,774,Western Mich.,9,True,8,4,4,win,8 - 4,305394,735,0,0,2.0,0.0,1,0,0,0,3,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,1637349,2016
04/15/2016,away,12360,514,Oakland,9,True,10,4,6,win,10 - 4,306085,735,0,0,1.1,0.0,0,0,0,0,2,0,4,4,0,0,0,0,0,0,0,1,0,0,0,15,1,1,0,0,0,2,2,1637349,2016
04/17/2016,away,12360,514,Oakland,9,True,3,5,-2,loss,3 - 5,307134,735,0,0,1.1,0.0,3,1,1,0,1,0,8,7,0,1,0,0,0,1,0,0,0,0,0,26,1,1,0,0,0,4,1,1637349,2016
04/22/2016,away,12360,302,UIC,9,True,3,5,-2,loss,3 - 5,308246,735,0,0,0.0,0.0,2,2,2,1,0,0,3,2,2,0,0,0,0,0,1,0,0,0,0,6,0,0,0,1,0,2,0,1637349,2016
04/23/2016,home,12360,797,Milwaukee,9,True,7,6,1,win,7 - 6,308803,735,0,0,0.1,0.0,0,1,1,2,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,14,0,1,1,0,0,6,0,1637349,2016
05/01/2016,home,12360,302,UIC,9,True,0,5,-5,loss,0 - 5,311184,735,0,0,1.0,0.0,2,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,13,0,2,0,0,0,4,0,1637349,2016
05/03/2016,away,12360,503,NIU,9,True,10,11,-1,loss,10 - 11,311292,735,0,0,1.0,0.0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,12,1,1,0,0,0,3,0,1637349,2016
05/06/2016,away,12360,810,Wright St.,9,True,2,8,-6,loss,2 - 8,311738,735,0,0,1.1,0.0,5,3,3,0,3,0,9,9,0,1,0,1,0,0,0,1,1,0,0,31,0,1,0,0,0,3,2,1637349,2016
05/13/2016,away,12360,817,Youngstown St.,9,True,6,7,-1,loss,6 - 7,313090,735,0,0,1.1,0.0,2,1,1,2,2,0,8,6,0,0,0,0,0,0,0,2,2,0,0,30,0,2,0,1,0,3,0,1637349,2016
05/21/2016,home,12360,817,Youngstown St.,9,True,7,5,2,win,7 - 5,313999,735,0,0,0.2,0.0,2,1,0,1,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,4,0,1637349,2016
05/26/2016,home,12360,797,Milwaukee,9,True,6,9,-3,loss,6 - 9,314324,735,0,0,1.1,0.0,3,1,1,0,2,0,7,7,1,0,0,0,0,0,0,3,0,0,0,30,2,0,0,0,0,3,2,1637349,2016
