App,GS,IP,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,pitches,GO,FO,W,L,SV,OrdAppeared,KL,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
0,0,0.2,2,1,1,0,0,0,4,3,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,4,0,03/13/2015,neutral,12080,802,Wis.-Stevens Point,9,True,4,11,-7,loss,409583,296,1558391,2015
0,1,2.2,2,2,2,2,2,0,13,11,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,1,03/18/2015,neutral,12080,712,TCNJ,9,True,4,5,-1,loss,411160,296,1558391,2015
0,0,0.2,3,3,3,0,1,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,03/25/2015,away,12080,778,Wheaton (IL),9,True,9,10,-1,loss,412972,296,1558391,2015
0,0,1.0,0,0,0,1,0,0,4,2,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,7,0,04/01/2015,home,12080,137,UChicago,9,True,4,7,-3,loss,414911,296,1558391,2015
0,0,2.1,2,0,0,0,2,0,10,10,0,0,0,0,0,0,0,2,0,0,0,0,3,2,0,0,1,2,1,04/11/2015,away,12080,8911,Wis. Lutheran,9,True,6,2,4,win,417629,296,1558391,2015
0,0,1.0,0,0,0,1,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,04/15/2015,away,12080,300,Ill. Wesleyan,9,True,0,5,-5,loss,418883,296,1558391,2015
0,0,0.0,1,2,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,4,0,04/18/2015,away,12080,1066,Edgewood,9,True,3,5,-2,loss,419706,296,1558391,2015
0,1,1.0,2,2,2,1,0,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,04/22/2015,home,12080,496,North Park,9,True,2,8,-6,loss,421055,296,1558391,2015
0,0,1.0,1,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,04/29/2015,home,12080,778,Wheaton (IL),9,True,3,2,1,win,423143,296,1558391,2015
0,0,0.2,0,0,0,2,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,05/09/2015,neutral,12080,160,Concordia Chicago,9,True,0,8,-8,loss,425102,296,1558391,2015
