date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,score,game_id,school_id,App,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,OrdAppeared,KL,stats_player_seq,season
02/16/2019,home,14781,393,UMES,9,True,4,3,1,win,4 - 3,4707629,363,1,0.2,0,3,0,0,0,0,0,5,5,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,3,0,2137201,2019
02/19/2019,away,14781,317,James Madison,9,True,1,3,-2,loss,1 - 3,4709693,363,1,4.0,0,4,0,0,1,4,0,17,16,1,0,0,0,1,0,0,0,0,0,0,64,3,5,0,0,0,1,1,2137201,2019
02/26/2019,home,14781,248,George Mason,9,True,3,4,-1,loss,3 - 4,4716483,363,1,0.0,0,1,1,1,3,0,0,4,1,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,2,0,2137201,2019
03/01/2019,away,14781,277,Hawaii,9,True,4,5,-1,loss,4 - 5,4719546,363,1,3.1,0,6,3,2,2,3,0,18,16,0,0,0,0,0,0,0,0,0,0,0,80,4,3,0,0,0,1,2,2137201,2019
03/09/2019,home,14781,14,UAlbany,9,True,8,6,2,win,8 - 6,4728347,363,1,3.0,0,4,5,3,4,2,0,18,11,0,0,0,0,0,1,0,0,0,1,1,0,3,3,0,0,0,1,0,2137201,2019
03/16/2019,away,14781,1092,Gardner-Webb,9,True,9,7,2,win,9 - 7,4737954,363,1,4.0,0,5,4,3,2,1,0,20,17,1,1,1,1,0,0,0,0,0,0,1,84,2,9,0,0,0,1,0,2137201,2019
03/22/2019,home,14781,792,Winthrop,9,True,4,12,-8,loss,4 - 12,4744146,363,1,6.0,0,9,6,3,3,7,0,33,27,0,0,0,0,0,1,0,0,0,1,1,0,2,8,0,1,0,1,2,2137201,2019
03/29/2019,away,14781,456,UNC Asheville,9,True,8,11,-3,loss,8 - 11,4752093,363,1,4.0,0,5,3,3,6,5,0,20,14,1,0,0,0,1,0,0,0,0,0,0,89,1,3,0,0,0,1,1,2137201,2019
04/06/2019,home,14781,48,Charleston So.,9,True,7,6,1,win,7 - 6,4761476,363,1,3.2,0,3,4,3,4,1,0,17,12,0,0,0,0,0,0,0,0,0,0,1,80,1,7,0,0,0,1,1,2137201,2019
04/09/2019,away,14781,248,George Mason,9,True,3,4,-1,loss,3 - 4,4764162,363,1,2.0,0,1,0,0,0,2,0,7,7,0,0,0,0,0,0,0,0,0,0,0,19,2,2,0,0,0,2,1,2137201,2019
04/14/2019,away,14781,19651,High Point,9,True,2,12,-10,loss,2 - 12,4769725,363,1,3.0,0,7,7,4,2,0,0,20,16,3,1,1,0,0,1,0,0,0,0,1,83,4,4,0,1,0,1,0,2137201,2019
04/20/2019,away,14781,563,Radford,9,True,4,5,-1,loss,4 - 5,4776036,363,1,5.0,0,4,2,2,2,7,0,20,17,1,1,1,1,0,0,0,0,0,0,1,0,1,6,0,0,0,1,3,2137201,2019
04/26/2019,home,14781,10411,USC Upstate,9,True,2,16,-14,loss,2 - 16,4780989,363,1,5.0,0,6,6,6,5,4,0,27,20,3,0,0,1,0,0,0,0,0,2,0,108,4,7,0,1,0,1,0,2137201,2019
05/04/2019,home,14781,726,Navy,9,True,2,8,-6,loss,2 - 8,4791785,363,1,5.1,0,6,5,5,3,3,0,26,23,1,0,1,1,1,0,0,0,0,0,0,99,5,8,0,1,0,1,0,2137201,2019
05/10/2019,home,14781,1320,Presbyterian,9,True,6,5,1,win,6 - 5,4789978,363,1,5.1,0,4,1,1,1,5,0,21,19,1,0,0,1,1,1,0,0,0,0,0,80,3,7,0,0,0,1,1,2137201,2019
05/18/2019,away,14781,115,Campbell,9,True,0,11,-11,loss,0 - 11,4792547,363,1,5.0,0,5,5,5,2,4,0,21,19,0,0,0,3,0,0,0,0,0,0,0,95,2,8,0,1,0,1,1,2137201,2019
