PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
2,0,2,0,0,0,0,0,0,0,02/03/2023,away,16340,30149,Point Loma,9,True,5,7,-2,loss,2389693,1274,2649845,2023,2
5,0,5,0,0,0,0,0,0,0,02/03/2023,away,16340,30149,Point Loma,9,True,3,5,-2,loss,2407804,1274,2649845,2023,2
3,1,4,0,0,0,0,0,0,0,02/04/2023,away,16340,30149,Point Loma,9,True,4,7,-3,loss,2408093,1274,2649845,2023,2
10,0,10,0,0,0,0,0,1,0,02/06/2023,away,16340,30149,Point Loma,9,True,7,4,3,win,2389873,1274,2649845,2023,2
2,0,2,0,0,0,0,0,0,0,02/09/2023,away,16340,2697,Hawaii Hilo,9,True,6,7,-1,loss,2389924,1274,2649845,2023,2
4,0,4,0,0,0,0,0,0,0,02/10/2023,away,16340,2697,Hawaii Hilo,9,True,3,11,-8,loss,2408792,1274,2649845,2023,2
3,0,3,0,0,0,0,0,1,0,02/17/2023,home,16340,0,Col. of Idaho,9,True,5,2,3,win,2390406,1274,2649845,2023,2
8,0,8,0,0,0,0,0,1,0,02/18/2023,away,16340,0,Col. of Idaho,9,True,3,11,-8,loss,2408006,1274,2649845,2023,2
3,0,3,0,0,0,0,0,0,0,02/24/2023,home,16340,11416,Colorado Mesa,9,True,6,3,3,win,2408517,1274,2649845,2023,2
8,2,13,3,0,0,0,0,2,0,02/25/2023,home,16340,11416,Colorado Mesa,9,True,8,5,3,win,2391755,1274,2649845,2023,2
1,0,1,0,0,0,0,0,0,0,03/03/2023,away,16340,1446,Western Ore.,9,True,0,1,-1,loss,2408643,1274,2649845,2023,2
3,0,3,0,0,0,0,0,0,0,03/04/2023,away,16340,1446,Western Ore.,10,True,4,3,1,win,2393142,1274,2649845,2023,2
4,0,4,0,0,0,0,0,0,0,03/09/2023,home,16340,205,Mont. St. Billings,12,True,6,5,1,win,2394698,1274,2649845,2023,2
1,0,1,0,0,0,0,0,0,0,03/09/2023,home,16340,205,Mont. St. Billings,9,True,14,5,9,win,2407934,1274,2649845,2023,2
2,0,2,0,0,0,0,0,0,0,03/13/2023,away,16340,30024,Utah Valley,9,True,9,11,-2,loss,2395292,1274,2649845,2023,2
2,0,2,0,0,0,0,0,0,0,03/17/2023,home,16340,1010,Central Wash.,9,True,9,5,4,win,2395981,1274,2649845,2023,2
3,0,3,0,0,0,0,0,0,0,03/18/2023,home,16340,1010,Central Wash.,9,True,2,7,-5,loss,2396383,1274,2649845,2023,2
1,0,1,0,0,0,0,0,0,0,03/24/2023,away,16340,1343,Saint Martin's,10,True,6,2,4,win,2397383,1274,2649845,2023,2
2,0,2,0,0,0,0,0,0,0,03/24/2023,away,16340,1343,Saint Martin's,9,True,4,7,-3,loss,2410359,1274,2649845,2023,2
2,0,2,0,0,0,0,0,0,0,03/25/2023,away,16340,1343,Saint Martin's,9,True,4,5,-1,loss,2397823,1274,2649845,2023,2
0,0,1,1,0,0,0,0,0,0,03/25/2023,away,16340,1343,Saint Martin's,9,True,7,8,-1,loss,2410269,1274,2649845,2023,2
3,0,3,0,0,0,0,0,0,0,04/07/2023,home,16340,1446,Western Ore.,9,True,3,8,-5,loss,2400617,1274,2649845,2023,2
1,0,1,0,0,0,0,0,0,0,04/08/2023,home,16340,1446,Western Ore.,9,True,6,5,1,win,2401074,1274,2649845,2023,2
1,0,1,0,0,0,0,0,0,0,04/14/2023,away,16340,205,Mont. St. Billings,9,True,0,2,-2,loss,2410201,1274,2649845,2023,2
