PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
2,2,5,1,0,0,0,0,1,0,02/09/2024,away,16580,9012,Mo. Southern St.,9,True,1,15,-14,loss,4525215,1289,2953288,2024,2
1,1,3,1,0,0,0,0,0,0,02/10/2024,away,16580,9012,Mo. Southern St.,9,True,0,6,-6,loss,4525403,1289,2953288,2024,2
7,1,8,0,0,0,0,0,2,0,02/23/2024,home,16580,8744,Southwestern Okla.,9,True,0,9,-9,loss,4542656,1289,2953288,2024,2
9,0,9,0,0,0,0,0,3,0,02/24/2024,home,16580,8744,Southwestern Okla.,9,True,6,5,1,win,4527003,1289,2953288,2024,2
8,0,9,1,0,0,0,0,0,0,02/27/2024,home,16580,181,Delta St.,9,True,6,11,-5,loss,4527583,1289,2953288,2024,2
9,2,12,1,0,0,0,0,2,0,03/01/2024,home,16580,8411,Ark.-Monticello,13,True,3,4,-1,loss,4527898,1289,2953288,2024,2
7,0,7,0,0,0,0,0,1,0,03/02/2024,home,16580,8411,Ark.-Monticello,9,True,1,0,1,win,4543541,1289,2953288,2024,2
1,0,1,0,0,0,0,0,0,0,03/06/2024,home,16580,1123,Henderson St.,9,True,5,1,4,win,4528933,1289,2953288,2024,2
4,0,4,0,0,0,0,0,0,0,03/09/2024,away,16580,947,Arkansas Tech,9,True,0,2,-2,loss,5252681,1289,2953288,2024,2
0,1,1,0,0,0,0,0,0,0,03/10/2024,away,16580,947,Arkansas Tech,9,True,5,4,1,win,5252863,1289,2953288,2024,2
6,1,7,0,0,0,0,0,0,0,03/12/2024,away,16580,1376,Southern Ark.,9,True,13,6,7,win,4530542,1289,2953288,2024,2
0,4,4,0,0,0,0,0,0,0,03/13/2024,home,16580,0,Tex. A&M-Texarkana,9,True,14,3,11,win,5246936,1289,2953288,2024,2
3,1,4,0,0,0,0,0,0,0,03/16/2024,home,16580,8965,East Central,9,True,13,0,13,win,4530997,1289,2953288,2024,2
4,2,6,0,0,0,0,0,2,0,03/17/2024,home,16580,8965,East Central,9,True,9,1,8,win,4531345,1289,2953288,2024,2
5,2,7,0,0,0,0,0,2,0,03/17/2024,home,16580,8965,East Central,9,True,9,1,8,win,4544451,1289,2953288,2024,2
