PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,1,2,0,0,0,0,0,0,0,02/19/2023,away,16340,485,Norfolk St.,9,True,18,6,12,win,2420235,444,2815909,2023,1
0,1,1,0,0,0,0,0,0,0,03/03/2023,away,16340,625,Samford,8,True,0,2,-2,loss,2408646,444,2815909,2023,1
1,4,5,0,0,0,0,0,1,0,03/04/2023,away,16340,625,Samford,9,True,5,2,3,win,2393260,444,2815909,2023,1
1,3,4,0,0,0,0,0,0,0,03/07/2023,away,16340,367,Louisville,9,True,1,11,-10,loss,2393871,444,2815909,2023,1
1,0,1,0,0,0,0,0,1,0,03/11/2023,away,16340,694,Tennessee,9,True,3,6,-3,loss,2424055,444,2815909,2023,1
1,1,3,1,0,0,0,0,0,0,03/15/2023,away,16340,306,Indiana,10,True,5,6,-1,loss,2396361,444,2815909,2023,1
0,1,1,0,0,0,0,0,0,0,05/13/2023,away,16340,660,SIUE,9,True,3,2,1,win,2435091,444,2815909,2023,1
2,2,4,0,0,0,0,0,0,0,05/13/2023,away,16340,660,SIUE,9,True,6,7,-1,loss,2435108,444,2815909,2023,1
1,2,3,0,0,0,0,0,0,0,05/18/2023,home,16340,32,Little Rock,9,True,12,8,4,win,2407406,444,2815909,2023,1
1,2,3,0,0,0,0,0,0,0,05/25/2023,neutral,16340,201,Eastern Ill.,9,True,2,1,1,win,2436161,444,2815909,2023,1
0,1,1,0,0,0,0,0,0,0,05/26/2023,neutral,16340,32,Little Rock,9,True,3,2,1,win,2436164,444,2815909,2023,1
0,3,3,0,0,0,0,0,0,0,05/27/2023,neutral,16340,201,Eastern Ill.,9,True,5,6,-1,loss,2436159,444,2815909,2023,1
