PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
8,0,8,0,0,0,0,0,1,0,02/09/2024,away,16580,12830,Tusculum,9,True,8,2,6,win,4525255,30050,2335847,2024,2
3,1,4,0,0,0,0,0,0,0,02/09/2024,away,16580,12830,Tusculum,9,True,4,3,1,win,4543134,30050,2335847,2024,2
14,1,15,0,0,0,0,0,1,0,02/11/2024,away,16580,12830,Tusculum,9,True,4,5,-1,loss,4525347,30050,2335847,2024,2
13,0,13,0,0,0,0,0,0,0,02/16/2024,away,16580,30075,Mary,9,True,13,3,10,win,4525605,30050,2335847,2024,2
6,1,7,0,0,0,0,0,0,0,02/17/2024,neutral,16580,383,Minnesota St.,9,True,11,9,2,win,4525855,30050,2335847,2024,2
6,0,6,0,0,0,0,0,0,0,02/18/2024,away,16580,9012,Mo. Southern St.,9,True,2,5,-3,loss,4526265,30050,2335847,2024,2
7,0,7,0,0,0,0,0,1,0,02/23/2024,home,16580,30221,Davenport,9,True,16,5,11,win,4526628,30050,2335847,2024,2
9,1,10,0,0,0,0,0,0,0,02/24/2024,home,16580,30221,Davenport,9,True,5,9,-4,loss,5249471,30050,2335847,2024,2
9,1,10,0,0,0,0,0,0,0,02/25/2024,home,16580,30221,Davenport,9,True,8,18,-10,loss,5249682,30050,2335847,2024,2
8,0,8,0,0,0,0,0,1,0,03/01/2024,home,16580,30002,Trevecca Nazarene,9,True,9,4,5,win,4527882,30050,2335847,2024,2
9,0,9,0,0,0,0,0,0,0,03/02/2024,home,16580,30002,Trevecca Nazarene,9,True,6,5,1,win,5250709,30050,2335847,2024,2
5,0,6,1,0,0,0,0,0,0,03/02/2024,home,16580,30002,Trevecca Nazarene,9,True,9,6,3,win,5250832,30050,2335847,2024,2
10,1,11,0,0,0,0,0,0,0,03/08/2024,away,16580,1328,Rockhurst,9,True,8,7,1,win,4529215,30050,2335847,2024,2
4,0,4,0,0,0,0,0,1,0,03/09/2024,away,16580,1328,Rockhurst,9,True,4,10,-6,loss,4529591,30050,2335847,2024,2
6,0,6,0,0,0,0,0,2,0,03/09/2024,away,16580,1328,Rockhurst,9,True,16,2,14,win,4543186,30050,2335847,2024,2
4,0,4,0,0,0,0,0,1,0,03/10/2024,away,16580,1328,Rockhurst,9,True,6,16,-10,loss,4529924,30050,2335847,2024,2
7,1,8,0,0,0,0,0,0,0,03/15/2024,away,16580,30120,William Jewell,9,True,4,5,-1,loss,4531007,30050,2335847,2024,2
6,0,6,0,0,0,0,0,0,0,03/16/2024,away,16580,30120,William Jewell,9,True,4,14,-10,loss,4531430,30050,2335847,2024,2
1,0,1,0,0,0,0,0,0,0,03/16/2024,away,16580,30120,William Jewell,9,True,11,6,5,win,4544823,30050,2335847,2024,2
8,0,8,0,0,0,0,0,0,0,03/17/2024,away,16580,30120,William Jewell,9,True,7,11,-4,loss,4531767,30050,2335847,2024,2
6,0,6,0,0,0,0,0,0,0,03/22/2024,home,16580,30138,McKendree,9,True,12,0,12,win,4532378,30050,2335847,2024,2
6,0,6,0,0,0,0,0,0,0,03/23/2024,home,16580,30138,McKendree,9,True,3,8,-5,loss,4532804,30050,2335847,2024,2
11,2,13,0,0,0,0,0,2,0,03/28/2024,home,16580,435,Missouri S&T,9,True,25,24,1,win,4533728,30050,2335847,2024,2
6,4,10,0,0,0,0,0,0,0,03/29/2024,home,16580,435,Missouri S&T,9,True,10,9,1,win,4533984,30050,2335847,2024,2
5,0,6,1,0,0,0,0,0,0,03/29/2024,home,16580,435,Missouri S&T,9,True,19,16,3,win,4544334,30050,2335847,2024,2
9,1,10,0,0,0,0,0,3,0,03/30/2024,home,16580,435,Missouri S&T,9,True,14,4,10,win,4534380,30050,2335847,2024,2
8,0,8,0,0,0,0,0,1,0,04/05/2024,home,16580,309,UIndy,9,True,3,4,-1,loss,5281116,30050,2335847,2024,2
5,0,5,0,0,0,0,0,0,0,04/05/2024,home,16580,309,UIndy,9,True,2,4,-2,loss,5281166,30050,2335847,2024,2
6,0,6,0,0,0,0,0,0,0,04/06/2024,home,16580,309,UIndy,9,True,8,6,2,win,4535661,30050,2335847,2024,2
10,0,10,0,0,0,0,0,0,0,04/12/2024,away,16580,1057,Drury,9,True,6,10,-4,loss,4536831,30050,2335847,2024,2
7,0,7,0,0,0,0,0,0,0,04/13/2024,away,16580,1057,Drury,9,True,6,3,3,win,4537258,30050,2335847,2024,2
3,0,3,0,0,0,0,0,0,0,04/13/2024,away,16580,1057,Drury,9,True,7,8,-1,loss,4545958,30050,2335847,2024,2
5,0,5,0,0,0,0,0,0,0,04/14/2024,away,16580,1057,Drury,9,True,3,15,-12,loss,4537526,30050,2335847,2024,2
