PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
2,0,2,0,0,0,0,0,0,0,02/09/2024,away,16580,12830,Tusculum,9,True,4,3,1,win,4543134,30050,2964663,2024,2
11,0,11,0,0,0,3,0,0,0,02/17/2024,neutral,16580,383,Minnesota St.,9,True,11,9,2,win,4525855,30050,2964663,2024,2
0,1,1,0,0,0,0,0,0,0,02/24/2024,home,16580,30221,Davenport,9,True,5,9,-4,loss,5249471,30050,2964663,2024,2
0,2,2,0,0,0,0,0,0,0,02/25/2024,home,16580,30221,Davenport,9,True,8,18,-10,loss,5249682,30050,2964663,2024,2
9,0,9,0,0,0,2,0,0,0,02/25/2024,home,16580,30221,Davenport,9,True,17,7,10,win,5249746,30050,2964663,2024,2
1,1,2,0,0,0,0,0,0,0,03/01/2024,home,16580,30002,Trevecca Nazarene,9,True,9,4,5,win,4527882,30050,2964663,2024,2
6,2,8,0,0,0,1,0,0,0,03/02/2024,home,16580,30002,Trevecca Nazarene,9,True,6,5,1,win,5250709,30050,2964663,2024,2
1,1,2,0,0,0,0,0,0,0,03/02/2024,home,16580,30002,Trevecca Nazarene,9,True,9,6,3,win,5250832,30050,2964663,2024,2
0,3,3,0,0,0,0,0,0,0,03/08/2024,away,16580,1328,Rockhurst,9,True,8,7,1,win,4529215,30050,2964663,2024,2
1,2,3,0,0,0,0,0,0,0,03/15/2024,away,16580,30120,William Jewell,9,True,4,5,-1,loss,4531007,30050,2964663,2024,2
2,0,2,0,0,0,0,0,0,0,03/16/2024,away,16580,30120,William Jewell,9,True,4,14,-10,loss,4531430,30050,2964663,2024,2
7,1,8,0,0,0,0,1,0,0,03/17/2024,away,16580,30120,William Jewell,9,True,7,11,-4,loss,4531767,30050,2964663,2024,2
0,2,2,0,0,0,0,0,0,0,03/22/2024,home,16580,30138,McKendree,9,True,12,0,12,win,4532378,30050,2964663,2024,2
1,1,2,0,0,0,0,0,0,0,03/23/2024,home,16580,30138,McKendree,9,True,3,8,-5,loss,4532804,30050,2964663,2024,2
1,2,3,0,0,0,0,0,0,0,03/23/2024,home,16580,30138,McKendree,9,True,11,1,10,win,4542714,30050,2964663,2024,2
10,1,11,0,0,0,4,0,0,0,03/24/2024,home,16580,30138,McKendree,9,True,3,6,-3,loss,4533135,30050,2964663,2024,2
1,3,5,1,0,0,0,0,0,0,03/28/2024,home,16580,435,Missouri S&T,9,True,25,24,1,win,4533728,30050,2964663,2024,2
0,2,2,0,0,0,0,0,0,0,03/29/2024,home,16580,435,Missouri S&T,9,True,10,9,1,win,4533984,30050,2964663,2024,2
1,1,2,0,0,0,0,0,0,0,04/05/2024,home,16580,309,UIndy,9,True,2,4,-2,loss,5281166,30050,2964663,2024,2
0,2,2,0,0,0,0,0,0,0,04/06/2024,home,16580,309,UIndy,9,True,8,6,2,win,4535661,30050,2964663,2024,2
1,0,2,1,0,0,0,0,0,0,04/06/2024,home,16580,309,UIndy,9,True,4,7,-3,loss,4545012,30050,2964663,2024,2
0,2,2,0,0,0,0,0,0,0,04/12/2024,away,16580,1057,Drury,9,True,6,10,-4,loss,4536831,30050,2964663,2024,2
1,3,4,0,0,0,0,0,0,0,04/13/2024,away,16580,1057,Drury,9,True,6,3,3,win,4537258,30050,2964663,2024,2
1,0,1,0,0,0,0,0,0,0,04/13/2024,away,16580,1057,Drury,9,True,7,8,-1,loss,4545958,30050,2964663,2024,2
1,4,6,1,0,0,0,0,0,0,04/20/2024,home,16580,728,Upper Iowa,9,True,9,1,8,win,4538674,30050,2964663,2024,2
6,0,7,1,0,3,2,0,0,0,04/20/2024,home,16580,728,Upper Iowa,8,True,4,9,-5,loss,4545815,30050,2964663,2024,2
