PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,0,1,0,0,0,0,0,0,0,02/17/2023,home,16340,576,Rider,9,True,4,1,3,win,2390301,1092,2482353,2023,1
4,0,4,0,0,0,0,0,0,0,02/18/2023,home,16340,576,Rider,8,True,0,2,-2,loss,2390570,1092,2482353,2023,1
1,0,1,0,0,0,0,0,0,0,02/18/2023,home,16340,576,Rider,9,True,3,7,-4,loss,2408889,1092,2482353,2023,1
4,0,4,0,0,0,0,0,0,0,02/19/2023,home,16340,576,Rider,9,True,2,17,-15,loss,2390860,1092,2482353,2023,1
3,0,3,0,0,0,0,0,0,0,02/21/2023,home,16340,1068,Elon,9,True,5,7,-2,loss,2391112,1092,2482353,2023,1
2,0,2,0,0,0,0,0,0,0,02/24/2023,home,16340,509,Northwestern,9,True,6,2,4,win,2391355,1092,2482353,2023,1
1,0,1,0,0,0,0,0,0,0,02/25/2023,home,16340,416,Michigan St.,9,True,7,3,4,win,2391933,1092,2482353,2023,1
3,0,3,0,0,0,0,0,0,0,02/26/2023,home,16340,709,Toledo,9,True,10,7,3,win,2392048,1092,2482353,2023,1
2,0,2,0,0,0,0,0,0,0,03/01/2023,home,16340,769,Western Caro.,9,True,14,4,10,win,2392562,1092,2482353,2023,1
5,0,5,0,0,0,0,0,0,0,03/04/2023,away,16340,27,App State,9,True,11,12,-1,loss,2393168,1092,2482353,2023,1
1,0,1,0,0,0,0,0,0,0,03/05/2023,away,16340,27,App State,9,True,19,6,13,win,2393577,1092,2482353,2023,1
3,0,3,0,0,0,0,0,0,0,03/07/2023,home,16340,488,N.C. A&T,9,True,2,3,-1,loss,2393784,1092,2482353,2023,1
1,0,1,0,0,0,0,0,0,0,03/10/2023,home,16340,596,St. Bonaventure,9,True,8,0,8,win,2424840,1092,2482353,2023,1
2,0,2,0,0,0,0,0,0,0,03/10/2023,home,16340,596,St. Bonaventure,9,True,11,0,11,win,2394409,1092,2482353,2023,1
1,0,1,0,0,0,0,0,0,0,03/11/2023,home,16340,596,St. Bonaventure,9,True,8,2,6,win,2408060,1092,2482353,2023,1
4,1,5,0,0,0,0,0,0,0,03/15/2023,home,16340,400,Massachusetts,12,True,4,3,1,win,2395587,1092,2482353,2023,1
