PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
4,0,4,0,0,0,0,0,0,0,02/17/2024,away,16580,390,Mary Washington,9,True,3,11,-8,loss,4525995,685,2522739,2024,3
2,0,2,0,0,0,0,0,0,0,02/18/2024,neutral,16580,753,Washington Col.,9,True,10,4,6,win,4526165,685,2522739,2024,3
2,0,2,0,0,0,0,0,0,0,02/24/2024,neutral,16580,973,Berry,9,True,4,8,-4,loss,4527041,685,2522739,2024,3
4,0,4,0,0,0,0,0,0,0,02/25/2024,neutral,16580,752,Wash. & Lee,9,True,6,11,-5,loss,4527440,685,2522739,2024,3
1,0,1,0,0,0,0,0,0,0,03/01/2024,neutral,16580,200,Eastern Conn. St.,10,True,6,5,1,win,4527860,685,2522739,2024,3
1,0,1,0,0,0,0,0,0,0,03/02/2024,away,16580,637,Shenandoah,9,True,2,11,-9,loss,5250728,685,2522739,2024,3
5,0,5,0,0,0,0,0,0,0,03/03/2024,away,16580,637,Shenandoah,10,True,3,7,-4,loss,4528721,685,2522739,2024,3
4,0,4,0,0,0,0,0,0,0,03/09/2024,neutral,16580,272,Hartford,9,True,5,19,-14,loss,4529691,685,2522739,2024,3
3,0,3,0,0,0,0,0,0,0,03/10/2024,neutral,16580,467,New England Col.,9,True,9,4,5,win,4530064,685,2522739,2024,3
4,0,5,1,0,0,0,0,0,0,03/11/2024,neutral,16580,30036,Mount Aloysius,10,True,7,8,-1,loss,4530267,685,2522739,2024,3
3,0,3,0,0,0,0,0,0,0,03/13/2024,neutral,16580,773,McDaniel,9,True,14,9,5,win,4530617,685,2522739,2024,3
3,0,3,0,0,0,0,0,0,0,03/16/2024,neutral,16580,373,Lycoming,9,True,15,6,9,win,4531340,685,2522739,2024,3
2,0,2,0,0,0,0,0,0,0,03/16/2024,neutral,16580,373,Lycoming,9,True,4,5,-1,loss,4544446,685,2522739,2024,3
2,0,2,0,0,0,0,0,0,0,03/17/2024,away,16580,373,Lycoming,9,True,12,7,5,win,4531676,685,2522739,2024,3
2,0,2,0,0,0,0,0,0,0,03/20/2024,home,16580,30047,Keystone,9,True,4,8,-4,loss,4532075,685,2522739,2024,3
3,0,3,0,0,0,0,0,0,0,03/22/2024,home,16580,124,Catholic,9,True,11,1,10,win,4533028,685,2522739,2024,3
1,0,1,0,0,0,0,0,0,0,03/24/2024,home,16580,124,Catholic,9,True,2,5,-3,loss,4532664,685,2522739,2024,3
4,0,4,0,0,0,0,0,0,0,03/24/2024,home,16580,124,Catholic,9,True,4,3,1,win,4543918,685,2522739,2024,3
1,1,2,0,0,0,0,0,0,0,03/26/2024,away,16580,325,Juniata,9,True,8,10,-2,loss,4533527,685,2522739,2024,3
1,0,1,0,0,0,0,0,0,0,03/29/2024,away,16580,211,Elizabethtown,9,True,1,12,-11,loss,5256081,685,2522739,2024,3
4,0,4,0,0,0,0,0,0,0,03/30/2024,away,16580,211,Elizabethtown,9,True,8,0,8,win,4534278,685,2522739,2024,3
2,0,2,0,0,0,0,0,0,0,03/30/2024,away,16580,211,Elizabethtown,9,True,3,8,-5,loss,4542901,685,2522739,2024,3
6,0,6,0,0,0,0,0,0,0,04/06/2024,home,16580,443,Moravian,9,True,7,5,2,win,5281309,685,2522739,2024,3
4,0,4,0,0,0,0,0,0,0,04/07/2024,home,16580,443,Moravian,9,True,11,2,9,win,4535657,685,2522739,2024,3
4,1,5,0,0,0,0,0,0,0,04/07/2024,home,16580,443,Moravian,9,True,1,5,-4,loss,4545008,685,2522739,2024,3
4,0,4,0,0,0,0,0,0,0,04/10/2024,home,16580,325,Juniata,9,True,14,10,4,win,4536453,685,2522739,2024,3
