PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,1,2,0,0,0,0,0,0,0,02/19/2023,home,16340,169,Creighton,9,True,1,5,-4,loss,2391033,402,2828008,2023,1
14,2,16,0,0,0,0,0,0,0,03/24/2023,home,16340,483,Nicholls,9,True,8,3,5,win,2397345,402,2828008,2023,1
11,2,13,0,0,0,0,0,2,0,03/25/2023,home,16340,483,Nicholls,12,True,6,8,-2,loss,2397632,402,2828008,2023,1
6,0,6,0,0,0,0,0,0,0,03/26/2023,home,16340,483,Nicholls,9,True,5,8,-3,loss,2398085,402,2828008,2023,1
8,1,9,0,0,0,0,0,1,0,03/28/2023,home,16340,665,Southern U.,9,True,12,5,7,win,2398400,402,2828008,2023,1
7,0,7,0,0,0,0,0,1,0,03/31/2023,away,16340,287,Houston Christian,9,True,15,5,10,win,2398772,402,2828008,2023,1
4,1,5,0,0,0,0,0,1,0,04/01/2023,away,16340,287,Houston Christian,9,True,2,4,-2,loss,2399057,402,2828008,2023,1
11,1,12,0,0,0,0,0,1,0,04/02/2023,away,16340,287,Houston Christian,9,True,10,12,-2,loss,2399521,402,2828008,2023,1
11,1,12,0,0,0,0,0,2,0,04/07/2023,home,16340,26172,A&M-Corpus Christi,9,True,8,3,5,win,2400225,402,2828008,2023,1
7,0,7,0,0,0,0,0,0,0,04/07/2023,home,16340,26172,A&M-Corpus Christi,9,True,3,5,-2,loss,2400441,402,2828008,2023,1
10,1,11,0,0,0,0,0,0,0,04/08/2023,home,16340,26172,A&M-Corpus Christi,9,True,4,3,1,win,2400802,402,2828008,2023,1
10,0,10,0,0,0,0,0,0,0,04/11/2023,home,16340,0,La. Christian,9,True,3,0,3,win,2401340,402,2828008,2023,1
7,0,7,0,0,0,0,0,0,0,04/12/2023,away,16340,574,Rice,9,True,7,6,1,win,2401550,402,2828008,2023,1
6,1,8,1,0,0,0,0,0,0,04/14/2023,away,16340,655,Southeastern La.,9,True,7,6,1,win,2401954,402,2828008,2023,1
9,0,10,1,0,0,0,0,0,0,04/15/2023,away,16340,655,Southeastern La.,9,True,7,8,-1,loss,2402477,402,2828008,2023,1
7,1,8,0,0,0,0,0,1,0,04/21/2023,home,16340,474,New Orleans,9,True,11,1,10,win,2403287,402,2828008,2023,1
7,1,8,0,0,0,0,0,1,0,04/22/2023,home,16340,474,New Orleans,9,True,2,9,-7,loss,2403583,402,2828008,2023,1
11,1,12,0,0,0,0,0,1,0,04/23/2023,home,16340,474,New Orleans,9,True,6,2,4,win,2404054,402,2828008,2023,1
1,2,3,0,0,0,0,0,0,0,04/25/2023,home,16340,0,LSU-Alexandria,9,True,8,1,7,win,2431057,402,2828008,2023,1
9,0,9,0,0,0,0,0,0,0,04/28/2023,away,16340,2743,UIW,9,True,7,8,-1,loss,2404752,402,2828008,2023,1
10,2,12,0,0,0,0,0,0,0,04/29/2023,away,16340,2743,UIW,9,True,6,8,-2,loss,2405060,402,2828008,2023,1
3,0,3,0,0,0,0,0,0,0,04/30/2023,away,16340,2743,UIW,9,True,9,2,7,win,2405494,402,2828008,2023,1
10,0,10,0,0,0,0,0,0,0,05/05/2023,home,16340,346,Lamar University,9,True,6,4,2,win,2406212,402,2828008,2023,1
8,0,8,0,0,0,0,0,1,0,05/06/2023,home,16340,346,Lamar University,9,True,4,3,1,win,2406494,402,2828008,2023,1
11,0,11,0,0,0,0,0,0,0,05/07/2023,home,16340,346,Lamar University,9,True,9,10,-1,loss,2406672,402,2828008,2023,1
7,1,8,0,0,0,0,0,1,0,05/12/2023,away,16340,508,Northwestern St.,9,True,2,5,-3,loss,2406953,402,2828008,2023,1
2,0,2,0,0,0,0,0,0,0,05/13/2023,away,16340,508,Northwestern St.,9,True,4,2,2,win,2407053,402,2828008,2023,1
3,0,3,0,0,0,0,0,0,0,05/14/2023,away,16340,508,Northwestern St.,9,True,4,8,-4,loss,2407210,402,2828008,2023,1
7,0,7,0,0,0,0,0,1,0,05/17/2023,home,16340,414,Miami (OH),9,True,8,14,-6,loss,2407338,402,2828008,2023,1
4,0,4,0,0,0,0,0,1,0,05/19/2023,home,16340,414,Miami (OH),9,True,6,13,-7,loss,2407512,402,2828008,2023,1
