PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
1,2,3,0,0,0,0,0,0,0,03/03/2024,neutral,16580,30039,North Central (MN),9,True,25,11,14,win,4544411,762,2822887,2024,3
1,3,5,1,0,0,0,0,0,0,03/04/2024,neutral,16580,8597,Martin Luther,9,True,8,1,7,win,4528782,762,2822887,2024,3
2,3,6,1,0,0,0,0,1,0,03/04/2024,neutral,16580,8597,Martin Luther,9,True,4,3,1,win,4542824,762,2822887,2024,3
1,3,4,0,0,0,0,0,3,0,03/06/2024,neutral,16580,26,Anna Maria,9,True,5,7,-2,loss,4529056,762,2822887,2024,3
2,2,4,0,0,0,0,0,0,0,03/07/2024,neutral,16580,18,Alfred,9,True,15,1,14,win,4529185,762,2822887,2024,3
1,1,2,0,0,0,0,0,0,0,03/07/2024,neutral,16580,18,Alfred,9,True,16,0,16,win,4544281,762,2822887,2024,3
3,2,5,0,0,0,0,0,1,0,03/08/2024,neutral,16580,18,Alfred,9,True,11,0,11,win,4529363,762,2822887,2024,3
3,2,5,0,0,0,0,0,0,0,03/13/2024,home,16580,18422,Rivier,9,True,6,5,1,win,4530594,762,2822887,2024,3
2,1,3,0,0,0,0,0,0,0,03/14/2024,away,16580,532,Elms,9,True,15,11,4,win,5253656,762,2822887,2024,3
1,2,4,1,0,0,0,0,1,0,03/16/2024,away,16580,808,WPI,9,True,7,6,1,win,4531374,762,2822887,2024,3
2,0,2,0,0,0,0,0,0,0,03/16/2024,away,16580,808,WPI,9,True,6,7,-1,loss,4544610,762,2822887,2024,3
0,5,5,0,0,0,0,0,0,0,03/19/2024,away,16580,621,Salem St.,10,True,7,8,-1,loss,4531997,762,2822887,2024,3
5,4,9,0,0,0,0,0,1,0,03/20/2024,away,16580,73,Brandeis,11,True,5,4,1,win,4532151,762,2822887,2024,3
0,2,2,0,0,0,0,0,0,0,03/22/2024,home,16580,1099,Gordon,9,True,4,6,-2,loss,4532733,762,2822887,2024,3
2,3,5,0,0,0,0,0,1,0,03/22/2024,home,16580,1099,Gordon,9,True,6,1,5,win,4544226,762,2822887,2024,3
2,3,5,0,0,0,0,0,0,0,03/26/2024,away,16580,583,Roger Williams,9,True,2,5,-3,loss,4533310,762,2822887,2024,3
1,2,3,0,0,0,0,0,0,0,03/30/2024,home,16580,379,Me.-Farmington,9,True,4,3,1,win,4534360,762,2822887,2024,3
0,2,2,0,0,0,0,0,0,0,03/30/2024,home,16580,379,Me.-Farmington,9,True,5,0,5,win,4543225,762,2822887,2024,3
5,3,8,0,0,0,0,0,2,0,04/02/2024,away,16580,621,Salem St.,9,True,6,4,2,win,4534753,762,2822887,2024,3
2,2,4,0,0,0,0,0,0,0,04/06/2024,away,16580,272,Hartford,9,True,5,4,1,win,4535695,762,2822887,2024,3
5,0,5,0,0,0,0,0,1,0,04/06/2024,away,16580,272,Hartford,9,True,2,3,-1,loss,4545046,762,2822887,2024,3
1,3,4,0,0,0,0,0,1,0,04/09/2024,home,16580,170,Curry,9,True,13,6,7,win,4536225,762,2822887,2024,3
