PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
6,1,8,1,0,1,0,1,0,0,02/07/2020,home,15204,2741,Howard Payne,9,True,5,12,-7,loss,1829799,2810,2349132,2020
0,0,0,0,0,0,0,0,0,0,02/07/2020,home,15204,2741,Howard Payne,9,True,2,12,-10,loss,1849129,2810,2349132,2020
3,1,4,0,0,0,1,0,0,0,02/08/2020,home,15204,2741,Howard Payne,9,True,11,7,4,win,1829964,2810,2349132,2020
0,0,0,0,0,0,0,0,0,0,02/08/2020,home,15204,2741,Howard Payne,9,True,3,7,-4,loss,1849467,2810,2349132,2020
3,0,3,0,0,0,0,0,0,0,02/14/2020,away,15204,8530,McMurry,9,True,6,3,3,win,1830235,2810,2349132,2020
0,0,0,0,0,0,0,0,0,0,02/14/2020,away,15204,8530,McMurry,9,True,13,11,2,win,1847798,2810,2349132,2020
14,2,16,0,0,0,5,0,0,0,02/15/2020,away,15204,8530,McMurry,16,True,11,12,-1,loss,1830502,2810,2349132,2020
8,1,9,0,0,2,2,1,0,0,02/21/2020,home,15204,1226,Minn.-Morris,8,True,4,7,-3,loss,1968218,2810,2349132,2020
0,0,0,0,0,0,0,0,0,0,02/21/2020,home,15204,1226,Minn.-Morris,9,True,11,4,7,win,1968258,2810,2349132,2020
0,0,0,0,0,0,0,0,0,0,02/22/2020,home,15204,1355,Schreiner,9,True,11,15,-4,loss,1831420,2810,2349132,2020
