PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season,division
12,0,12,0,0,0,1,0,0,0,02/16/2024,home,16580,219,Evansville,9,True,12,10,2,win,4525634,527,2474959,2024,1
7,0,7,0,0,0,1,0,0,0,02/17/2024,home,16580,219,Evansville,9,True,3,14,-11,loss,4525984,527,2474959,2024,1
5,2,7,0,0,1,1,1,0,0,02/18/2024,home,16580,219,Evansville,9,True,6,7,-1,loss,4526227,527,2474959,2024,1
12,1,13,0,0,0,0,0,0,0,03/22/2024,home,16580,493,North Dakota St.,9,True,7,3,4,win,4532293,527,2474959,2024,1
1,0,1,0,0,0,2,0,0,0,03/23/2024,home,16580,493,North Dakota St.,9,True,5,8,-3,loss,4532573,527,2474959,2024,1
5,0,6,1,0,1,0,0,0,0,03/24/2024,home,16580,493,North Dakota St.,9,True,6,8,-2,loss,4533016,527,2474959,2024,1
5,2,7,0,0,0,2,1,0,0,03/26/2024,away,16580,522,Oklahoma,9,True,0,10,-10,loss,4533520,527,2474959,2024,1
11,0,11,0,0,0,0,0,0,0,03/28/2024,away,16580,464,Omaha,9,True,1,0,1,win,4533668,527,2474959,2024,1
11,0,11,0,0,0,2,0,0,0,03/29/2024,away,16580,464,Omaha,9,True,5,6,-1,loss,4533880,527,2474959,2024,1
8,0,8,0,0,0,0,0,0,0,03/30/2024,away,16580,464,Omaha,9,True,0,3,-3,loss,4534213,527,2474959,2024,1
10,0,10,0,0,0,1,0,0,0,04/02/2024,away,16580,521,Oklahoma St.,9,True,0,9,-9,loss,4534691,527,2474959,2024,1
9,1,10,0,0,0,1,0,0,0,04/05/2024,away,16580,502,Northern Colo.,9,True,16,3,13,win,4535161,527,2474959,2024,1
13,1,14,0,0,1,0,0,0,0,04/07/2024,away,16580,502,Northern Colo.,9,True,15,8,7,win,5281544,527,2474959,2024,1
1,0,1,0,0,0,0,0,0,0,04/07/2024,away,16580,502,Northern Colo.,9,True,5,5,0,tie,5281589,527,2474959,2024,1
