PO,A,TC,E,CI,PB,SBA,CSB,IDP,TP,date,field,season_id,opponent_id,opponent_name,innings_played,extras,runs_scored,runs_allowed,run_difference,result,game_id,school_id,stats_player_seq,season
4,1,6,1,0,0,0,0,0,0,02/15/2020,away,15204,132,Centre,9,True,0,11,-11,loss,1830474,555,1884418,2020
5,0,5,0,0,0,0,0,1,0,02/15/2020,away,15204,132,Centre,9,True,1,9,-8,loss,1848374,555,1884418,2020
9,0,9,0,0,0,0,0,0,0,02/16/2020,away,15204,132,Centre,9,True,3,6,-3,loss,1830291,555,1884418,2020
10,0,10,0,0,0,0,0,0,0,02/21/2020,home,15204,0,Roosevelt-Peoria,9,True,14,20,-6,loss,1968317,555,1884418,2020
3,0,3,0,0,0,0,0,1,0,02/22/2020,home,15204,0,Roosevelt-Peoria,9,True,4,0,4,win,1831685,555,1884418,2020
4,0,4,0,0,0,0,0,0,0,02/22/2020,home,15204,0,Roosevelt-Peoria,9,True,18,11,7,win,1847807,555,1884418,2020
7,1,8,0,0,0,0,0,2,0,02/28/2020,away,15204,0,Crowley's Ridge,9,True,0,8,-8,loss,1832333,555,1884418,2020
5,0,5,0,0,0,0,0,1,0,02/28/2020,away,15204,0,Crowley's Ridge,9,True,1,13,-12,loss,1849827,555,1884418,2020
6,0,6,0,0,0,0,0,2,0,02/29/2020,away,15204,0,Crowley's Ridge,9,True,0,5,-5,loss,1832634,555,1884418,2020
9,0,9,0,0,0,0,0,0,0,02/29/2020,away,15204,0,Crowley's Ridge,9,True,3,7,-4,loss,1848598,555,1884418,2020
6,1,8,1,0,0,0,0,0,0,03/06/2020,home,15204,23260,Spalding,9,True,3,17,-14,loss,1833884,555,1884418,2020
8,1,9,0,0,0,0,0,0,0,03/07/2020,home,15204,23260,Spalding,9,True,4,9,-5,loss,1834144,555,1884418,2020
8,0,8,0,0,0,0,0,0,0,03/07/2020,home,15204,23260,Spalding,9,True,0,12,-12,loss,1849760,555,1884418,2020
7,0,7,0,0,0,0,0,0,0,03/10/2020,home,15204,11538,Fontbonne,9,True,0,14,-14,loss,1834993,555,1884418,2020
2,0,2,0,0,0,0,0,0,0,03/10/2020,home,15204,11538,Fontbonne,9,True,13,3,10,win,1847921,555,1884418,2020
